name,category,prompt,negative_prompt
none,Control,,
random,Control,,
Ritual — Clean Side-Profile Staging 238,Ritual,"the selected character performing a ritual with the selected subject nearby, clean side-profile staging; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Exploration — Clean Side-Profile Staging 239,Exploration,"the selected character cautiously approaching and studying the selected subject, clean side-profile staging; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Flight — Clean Side-Profile Staging 240,Flight,"the selected subject circling overhead, clean side-profile staging; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Pursuit — Clean Side-Profile Staging 241,Pursuit,"the selected character escaping from the selected subject, clean side-profile staging; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Summoning — Clean Side-Profile Staging 242,Summoning,"the selected character summoning the selected subject, clean side-profile staging; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Transformation — Clean Side-Profile Staging 243,Transformation,"the selected subject transforming, clean side-profile staging; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Haunting — Clean Side-Profile Staging 244,Haunting,"the selected subject haunting the selected character from a distance, clean side-profile staging; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Escape — Clean Side-Profile Staging 245,Escape,"the selected subject breaking free from containment, clean side-profile staging; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Investigation — Clean Side-Profile Staging 246,Investigation,"the selected character investigating traces left by the selected subject, clean side-profile staging; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Guarding — Clean Side-Profile Staging 247,Guarding,"the selected subject guarding the selected character or an ancient object, clean side-profile staging; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Companionship — Clean Side-Profile Staging 248,Companionship,"the selected character offering a cautious hand to the selected subject, clean side-profile staging; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Revelation — Clean Side-Profile Staging 249,Revelation,"the selected subject emerging from concealment, clean side-profile staging; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Cosmic Encounter — Clean Side-Profile Staging 250,Cosmic Encounter,"the selected character witnessing the selected subject as a cosmic manifestation, clean side-profile staging; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Gothic Suspense — Clean Side-Profile Staging 251,Gothic Suspense,"the selected subject crossing a shadowed threshold near the selected character, clean side-profile staging; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Enchanted Travel — Clean Side-Profile Staging 252,Enchanted Travel,"the selected character riding the selected subject when anatomically suitable, clean side-profile staging; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Magic — Layered Foreground And Background Depth 253,Magic,"the selected subject revealing a magical ability, layered foreground and background depth; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Quest — Layered Foreground And Background Depth 254,Quest,"the selected character and subject travelling together on a quest, layered foreground and background depth; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Combat — Layered Foreground And Background Depth 255,Combat,"the selected character confronting the selected subject, layered foreground and background depth; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Ritual — Layered Foreground And Background Depth 256,Ritual,"the selected character performing a ritual with the selected subject nearby, layered foreground and background depth; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Exploration — Layered Foreground And Background Depth 257,Exploration,"the selected character cautiously approaching and studying the selected subject, layered foreground and background depth; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Flight — Layered Foreground And Background Depth 258,Flight,"the selected subject circling overhead, layered foreground and background depth; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Pursuit — Layered Foreground And Background Depth 259,Pursuit,"the selected character escaping from the selected subject, layered foreground and background depth; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Summoning — Layered Foreground And Background Depth 260,Summoning,"the selected character summoning the selected subject, layered foreground and background depth; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Transformation — Layered Foreground And Background Depth 261,Transformation,"the selected subject transforming, layered foreground and background depth; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Haunting — Layered Foreground And Background Depth 262,Haunting,"the selected subject haunting the selected character from a distance, layered foreground and background depth; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Escape — Layered Foreground And Background Depth 263,Escape,"the selected subject breaking free from containment, layered foreground and background depth; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Investigation — Layered Foreground And Background Depth 264,Investigation,"the selected character investigating traces left by the selected subject, layered foreground and background depth; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Guarding — Layered Foreground And Background Depth 265,Guarding,"the selected subject guarding the selected character or an ancient object, layered foreground and background depth; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Companionship — Layered Foreground And Background Depth 266,Companionship,"the selected character offering a cautious hand to the selected subject, layered foreground and background depth; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Revelation — Layered Foreground And Background Depth 267,Revelation,"the selected subject emerging from concealment, layered foreground and background depth; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Cosmic Encounter — Layered Foreground And Background Depth 268,Cosmic Encounter,"the selected character witnessing the selected subject as a cosmic manifestation, layered foreground and background depth; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Gothic Suspense — Layered Foreground And Background Depth 269,Gothic Suspense,"the selected subject crossing a shadowed threshold near the selected character, layered foreground and background depth; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Enchanted Travel — Layered Foreground And Background Depth 270,Enchanted Travel,"the selected character riding the selected subject when anatomically suitable, layered foreground and background depth; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Magic — Restrained Dramatic Emphasis 271,Magic,"the selected subject revealing a magical ability, restrained dramatic emphasis; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Quest — Restrained Dramatic Emphasis 272,Quest,"the selected character and subject travelling together on a quest, restrained dramatic emphasis; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Combat — Restrained Dramatic Emphasis 273,Combat,"the selected character confronting the selected subject, restrained dramatic emphasis; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Ritual — Restrained Dramatic Emphasis 274,Ritual,"the selected character performing a ritual with the selected subject nearby, restrained dramatic emphasis; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Exploration — Restrained Dramatic Emphasis 275,Exploration,"the selected character cautiously approaching and studying the selected subject, restrained dramatic emphasis; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Flight — Restrained Dramatic Emphasis 276,Flight,"the selected subject circling overhead, restrained dramatic emphasis; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Pursuit — Restrained Dramatic Emphasis 277,Pursuit,"the selected character escaping from the selected subject, restrained dramatic emphasis; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Summoning — Restrained Dramatic Emphasis 278,Summoning,"the selected character summoning the selected subject, restrained dramatic emphasis; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Transformation — Restrained Dramatic Emphasis 279,Transformation,"the selected subject transforming, restrained dramatic emphasis; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Haunting — Restrained Dramatic Emphasis 280,Haunting,"the selected subject haunting the selected character from a distance, restrained dramatic emphasis; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Escape — Restrained Dramatic Emphasis 281,Escape,"the selected subject breaking free from containment, restrained dramatic emphasis; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Investigation — Restrained Dramatic Emphasis 282,Investigation,"the selected character investigating traces left by the selected subject, restrained dramatic emphasis; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Guarding — Restrained Dramatic Emphasis 283,Guarding,"the selected subject guarding the selected character or an ancient object, restrained dramatic emphasis; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Companionship — Restrained Dramatic Emphasis 284,Companionship,"the selected character offering a cautious hand to the selected subject, restrained dramatic emphasis; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Revelation — Restrained Dramatic Emphasis 285,Revelation,"the selected subject emerging from concealment, restrained dramatic emphasis; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Cosmic Encounter — Restrained Dramatic Emphasis 286,Cosmic Encounter,"the selected character witnessing the selected subject as a cosmic manifestation, restrained dramatic emphasis; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Gothic Suspense — Restrained Dramatic Emphasis 287,Gothic Suspense,"the selected subject crossing a shadowed threshold near the selected character, restrained dramatic emphasis; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Enchanted Travel — Restrained Dramatic Emphasis 288,Enchanted Travel,"the selected character riding the selected subject when anatomically suitable, restrained dramatic emphasis; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Magic — High-Clarity Action Silhouette 289,Magic,"the selected subject revealing a magical ability, high-clarity action silhouette; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Quest — High-Clarity Action Silhouette 290,Quest,"the selected character and subject travelling together on a quest, high-clarity action silhouette; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Combat — High-Clarity Action Silhouette 291,Combat,"the selected character confronting the selected subject, high-clarity action silhouette; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Ritual — High-Clarity Action Silhouette 292,Ritual,"the selected character performing a ritual with the selected subject nearby, high-clarity action silhouette; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Exploration — High-Clarity Action Silhouette 293,Exploration,"the selected character cautiously approaching and studying the selected subject, high-clarity action silhouette; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Flight — High-Clarity Action Silhouette 294,Flight,"the selected subject circling overhead, high-clarity action silhouette; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Pursuit — High-Clarity Action Silhouette 295,Pursuit,"the selected character escaping from the selected subject, high-clarity action silhouette; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Summoning — High-Clarity Action Silhouette 296,Summoning,"the selected character summoning the selected subject, high-clarity action silhouette; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Transformation — High-Clarity Action Silhouette 297,Transformation,"the selected subject transforming, high-clarity action silhouette; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Haunting — High-Clarity Action Silhouette 298,Haunting,"the selected subject haunting the selected character from a distance, high-clarity action silhouette; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Escape — High-Clarity Action Silhouette 299,Escape,"the selected subject breaking free from containment, high-clarity action silhouette; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Investigation — High-Clarity Action Silhouette 300,Investigation,"the selected character investigating traces left by the selected subject, high-clarity action silhouette; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Guarding — High-Clarity Action Silhouette 301,Guarding,"the selected subject guarding the selected character or an ancient object, high-clarity action silhouette; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Companionship — High-Clarity Action Silhouette 302,Companionship,"the selected character offering a cautious hand to the selected subject, high-clarity action silhouette; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Revelation — High-Clarity Action Silhouette 303,Revelation,"the selected subject emerging from concealment, high-clarity action silhouette; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Cosmic Encounter — High-Clarity Action Silhouette 304,Cosmic Encounter,"the selected character witnessing the selected subject as a cosmic manifestation, high-clarity action silhouette; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Gothic Suspense — High-Clarity Action Silhouette 305,Gothic Suspense,"the selected subject crossing a shadowed threshold near the selected character, high-clarity action silhouette; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Enchanted Travel — High-Clarity Action Silhouette 306,Enchanted Travel,"the selected character riding the selected subject when anatomically suitable, high-clarity action silhouette; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Magic — Grounded Realistic Timing 307,Magic,"the selected subject revealing a magical ability, grounded realistic timing; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Quest — Grounded Realistic Timing 308,Quest,"the selected character and subject travelling together on a quest, grounded realistic timing; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Combat — Grounded Realistic Timing 309,Combat,"the selected character confronting the selected subject, grounded realistic timing; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Ritual — Grounded Realistic Timing 310,Ritual,"the selected character performing a ritual with the selected subject nearby, grounded realistic timing; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Exploration — Grounded Realistic Timing 311,Exploration,"the selected character cautiously approaching and studying the selected subject, grounded realistic timing; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Flight — Grounded Realistic Timing 312,Flight,"the selected subject circling overhead, grounded realistic timing; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Pursuit — Grounded Realistic Timing 313,Pursuit,"the selected character escaping from the selected subject, grounded realistic timing; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Summoning — Grounded Realistic Timing 314,Summoning,"the selected character summoning the selected subject, grounded realistic timing; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Transformation — Grounded Realistic Timing 315,Transformation,"the selected subject transforming, grounded realistic timing; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Haunting — Grounded Realistic Timing 316,Haunting,"the selected subject haunting the selected character from a distance, grounded realistic timing; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Escape — Grounded Realistic Timing 317,Escape,"the selected subject breaking free from containment, grounded realistic timing; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Investigation — Grounded Realistic Timing 318,Investigation,"the selected character investigating traces left by the selected subject, grounded realistic timing; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Guarding — Grounded Realistic Timing 319,Guarding,"the selected subject guarding the selected character or an ancient object, grounded realistic timing; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Companionship — Grounded Realistic Timing 320,Companionship,"the selected character offering a cautious hand to the selected subject, grounded realistic timing; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Revelation — Grounded Realistic Timing 321,Revelation,"the selected subject emerging from concealment, grounded realistic timing; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Cosmic Encounter — Grounded Realistic Timing 322,Cosmic Encounter,"the selected character witnessing the selected subject as a cosmic manifestation, grounded realistic timing; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Gothic Suspense — Grounded Realistic Timing 323,Gothic Suspense,"the selected subject crossing a shadowed threshold near the selected character, grounded realistic timing; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Enchanted Travel — Grounded Realistic Timing 324,Enchanted Travel,"the selected character riding the selected subject when anatomically suitable, grounded realistic timing; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Magic — Subtle Motion Detail 325,Magic,"the selected subject revealing a magical ability, subtle motion detail; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Quest — Subtle Motion Detail 326,Quest,"the selected character and subject travelling together on a quest, subtle motion detail; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Combat — Subtle Motion Detail 327,Combat,"the selected character confronting the selected subject, subtle motion detail; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Ritual — Subtle Motion Detail 328,Ritual,"the selected character performing a ritual with the selected subject nearby, subtle motion detail; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Exploration — Subtle Motion Detail 329,Exploration,"the selected character cautiously approaching and studying the selected subject, subtle motion detail; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Flight — Subtle Motion Detail 330,Flight,"the selected subject circling overhead, subtle motion detail; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Pursuit — Subtle Motion Detail 331,Pursuit,"the selected character escaping from the selected subject, subtle motion detail; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Summoning — Subtle Motion Detail 332,Summoning,"the selected character summoning the selected subject, subtle motion detail; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Transformation — Subtle Motion Detail 333,Transformation,"the selected subject transforming, subtle motion detail; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Haunting — Subtle Motion Detail 334,Haunting,"the selected subject haunting the selected character from a distance, subtle motion detail; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Escape — Subtle Motion Detail 335,Escape,"the selected subject breaking free from containment, subtle motion detail; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Investigation — Subtle Motion Detail 336,Investigation,"the selected character investigating traces left by the selected subject, subtle motion detail; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Guarding — Subtle Motion Detail 337,Guarding,"the selected subject guarding the selected character or an ancient object, subtle motion detail; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Companionship — Subtle Motion Detail 338,Companionship,"the selected character offering a cautious hand to the selected subject, subtle motion detail; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Revelation — Subtle Motion Detail 339,Revelation,"the selected subject emerging from concealment, subtle motion detail; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Cosmic Encounter — Subtle Motion Detail 340,Cosmic Encounter,"the selected character witnessing the selected subject as a cosmic manifestation, subtle motion detail; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Gothic Suspense — Subtle Motion Detail 341,Gothic Suspense,"the selected subject crossing a shadowed threshold near the selected character, subtle motion detail; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Enchanted Travel — Subtle Motion Detail 342,Enchanted Travel,"the selected character riding the selected subject when anatomically suitable, subtle motion detail; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Magic — Heroic Readable Composition 343,Magic,"the selected subject revealing a magical ability, heroic readable composition; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Quest — Heroic Readable Composition 344,Quest,"the selected character and subject travelling together on a quest, heroic readable composition; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Combat — Heroic Readable Composition 345,Combat,"the selected character confronting the selected subject, heroic readable composition; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Ritual — Heroic Readable Composition 346,Ritual,"the selected character performing a ritual with the selected subject nearby, heroic readable composition; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Exploration — Heroic Readable Composition 347,Exploration,"the selected character cautiously approaching and studying the selected subject, heroic readable composition; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Flight — Heroic Readable Composition 348,Flight,"the selected subject circling overhead, heroic readable composition; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
