name,prompt,negative_prompt,category,weight,favorite
"0591 | Perspective/Three-Quarter Rear Right/Three-Quarter Rear Right Camera — full-figure framing, 24mm wide-angle lens with controlled edge distortion, minimal uncluttered composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned behind and to the subject's right at approximately one-hundred-and-thirty-five degrees, rear plane visually dominant; camera distance balanced between subject and environment; full-figure framing; 24mm wide-angle lens with controlled edge distortion; minimal uncluttered composition; deep focus across the visible environment; coherent camera-to-scene geometry","front-right camera placement, direct frontal view, rear-left emphasis, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Three-Quarter Rear Right,1,False
"0592 | Perspective/Three-Quarter Rear Right/Three-Quarter Rear Right Camera — medium crop, 40mm natural-perspective lens, environmental elements framing the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned behind and to the subject's right at approximately one-hundred-and-thirty-five degrees, rear plane visually dominant; wide scene distance; medium crop; 40mm natural-perspective lens; environmental elements framing the subject; focus weighted toward the rear silhouette when visible; coherent camera-to-scene geometry","front-right camera placement, direct frontal view, rear-left emphasis, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Three-Quarter Rear Right,1,False
"0593 | Perspective/Three-Quarter Rear Right/Three-Quarter Rear Right Camera — balanced square framing, 85mm portrait lens, rule-of-thirds composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned behind and to the subject's right at approximately one-hundred-and-thirty-five degrees, rear plane visually dominant; conversational camera distance; balanced square framing; 85mm portrait lens; rule-of-thirds composition; focus weighted toward the rear silhouette when visible; coherent camera-to-scene geometry","front-right camera placement, direct frontal view, rear-left emphasis, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Three-Quarter Rear Right,1,False
"0594 | Perspective/Three-Quarter Rear Right/Three-Quarter Rear Right Camera — balanced square framing, 85mm portrait lens, clean negative space around the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned behind and to the subject's right at approximately one-hundred-and-thirty-five degrees, rear plane visually dominant; environmental portrait distance; balanced square framing; 85mm portrait lens; clean negative space around the subject; moderate depth of field retaining nearby context; coherent camera-to-scene geometry","front-right camera placement, direct frontal view, rear-left emphasis, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Three-Quarter Rear Right,1,False
"0595 | Perspective/Three-Quarter Rear Right/Three-Quarter Rear Right Camera — three-quarter-length crop, 35mm environmental lens, strong leading lines toward the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned behind and to the subject's right at approximately one-hundred-and-thirty-five degrees, rear plane visually dominant; conversational camera distance; three-quarter-length crop; 35mm environmental lens; strong leading lines toward the subject; deep focus across the visible environment; coherent camera-to-scene geometry","front-right camera placement, direct frontal view, rear-left emphasis, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Three-Quarter Rear Right,1,False
"0596 | Perspective/Three-Quarter Rear Right/Three-Quarter Rear Right Camera — cinematic landscape framing, 40mm natural-perspective lens, rule-of-thirds composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned behind and to the subject's right at approximately one-hundred-and-thirty-five degrees, rear plane visually dominant; close camera distance; cinematic landscape framing; 40mm natural-perspective lens; rule-of-thirds composition; balanced focus between subject and immediate environment; coherent camera-to-scene geometry","front-right camera placement, direct frontal view, rear-left emphasis, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Three-Quarter Rear Right,1,False
"0597 | Perspective/Three-Quarter Rear Right/Three-Quarter Rear Right Camera — wide environmental framing, 85mm portrait lens, strong leading lines toward the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned behind and to the subject's right at approximately one-hundred-and-thirty-five degrees, rear plane visually dominant; conversational camera distance; wide environmental framing; 85mm portrait lens; strong leading lines toward the subject; balanced focus between subject and immediate environment; coherent camera-to-scene geometry","front-right camera placement, direct frontal view, rear-left emphasis, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Three-Quarter Rear Right,1,False
"0598 | Perspective/Three-Quarter Rear Right/Three-Quarter Rear Right Camera — medium crop, 50mm standard lens, rule-of-thirds composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned behind and to the subject's right at approximately one-hundred-and-thirty-five degrees, rear plane visually dominant; conversational camera distance; medium crop; 50mm standard lens; rule-of-thirds composition; shallow depth of field with clean subject separation; coherent camera-to-scene geometry","front-right camera placement, direct frontal view, rear-left emphasis, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Three-Quarter Rear Right,1,False
"0599 | Perspective/Three-Quarter Rear Right/Three-Quarter Rear Right Camera — head-and-shoulders crop, 65mm short-portrait lens, rule-of-thirds composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned behind and to the subject's right at approximately one-hundred-and-thirty-five degrees, rear plane visually dominant; wide scene distance; head-and-shoulders crop; 65mm short-portrait lens; rule-of-thirds composition; focus weighted toward facial detail when visible; coherent camera-to-scene geometry","front-right camera placement, direct frontal view, rear-left emphasis, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Three-Quarter Rear Right,1,False
"0600 | Perspective/Three-Quarter Rear Right/Three-Quarter Rear Right Camera — vertical editorial framing, 70mm short-telephoto lens, environmental elements framing the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned behind and to the subject's right at approximately one-hundred-and-thirty-five degrees, rear plane visually dominant; full-figure camera distance; vertical editorial framing; 70mm short-telephoto lens; environmental elements framing the subject; focus locked on the primary subject; coherent camera-to-scene geometry","front-right camera placement, direct frontal view, rear-left emphasis, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Three-Quarter Rear Right,1,False
"0901 | Perspective/High Rear Angle/High Rear Camera — tight portrait crop, 70mm short-telephoto lens, minimal uncluttered composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and behind the subject, angled downward while retaining the rear-facing side; conversational camera distance; tight portrait crop; 70mm short-telephoto lens; minimal uncluttered composition; foreground softly separated from the subject; coherent camera-to-scene geometry","low rear angle, frontal high angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Rear Angle,1,False
"0902 | Perspective/High Rear Angle/High Rear Camera — balanced square framing, 70mm short-telephoto lens, rule-of-thirds composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and behind the subject, angled downward while retaining the rear-facing side; camera distance balanced between subject and environment; balanced square framing; 70mm short-telephoto lens; rule-of-thirds composition; focus weighted toward clothing and surface texture; coherent camera-to-scene geometry","low rear angle, frontal high angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Rear Angle,1,False
"0903 | Perspective/High Rear Angle/High Rear Camera — medium crop, 28mm moderately wide lens, rule-of-thirds composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and behind the subject, angled downward while retaining the rear-facing side; full-figure camera distance; medium crop; 28mm moderately wide lens; rule-of-thirds composition; deep focus across the visible environment; coherent camera-to-scene geometry","low rear angle, frontal high angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Rear Angle,1,False
"0904 | Perspective/High Rear Angle/High Rear Camera — head-and-shoulders crop, 28mm moderately wide lens, symmetrical visual balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and behind the subject, angled downward while retaining the rear-facing side; close camera distance; head-and-shoulders crop; 28mm moderately wide lens; symmetrical visual balance; focus weighted toward the rear silhouette when visible; coherent camera-to-scene geometry","low rear angle, frontal high angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Rear Angle,1,False
"0905 | Perspective/High Rear Angle/High Rear Camera — full-figure framing, 85mm portrait lens, environmental elements framing the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and behind the subject, angled downward while retaining the rear-facing side; close camera distance; full-figure framing; 85mm portrait lens; environmental elements framing the subject; focus weighted toward clothing and surface texture; coherent camera-to-scene geometry","low rear angle, frontal high angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Rear Angle,1,False
"0906 | Perspective/High Rear Angle/High Rear Camera — vertical editorial framing, 24mm wide-angle lens with controlled edge distortion, clean negative space around the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and behind the subject, angled downward while retaining the rear-facing side; camera close enough to retain material texture; vertical editorial framing; 24mm wide-angle lens with controlled edge distortion; clean negative space around the subject; focus locked on the primary subject; coherent camera-to-scene geometry","low rear angle, frontal high angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Rear Angle,1,False
"0907 | Perspective/High Rear Angle/High Rear Camera — wide environmental framing, 50mm standard lens, clean negative space around the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and behind the subject, angled downward while retaining the rear-facing side; camera far enough back to preserve spatial context; wide environmental framing; 50mm standard lens; clean negative space around the subject; focus weighted toward facial detail when visible; coherent camera-to-scene geometry","low rear angle, frontal high angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Rear Angle,1,False
"0908 | Perspective/High Rear Angle/High Rear Camera — tight portrait crop, 40mm natural-perspective lens, clean negative space around the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and behind the subject, angled downward while retaining the rear-facing side; camera far enough back to preserve spatial context; tight portrait crop; 40mm natural-perspective lens; clean negative space around the subject; foreground softly separated from the subject; coherent camera-to-scene geometry","low rear angle, frontal high angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Rear Angle,1,False
"0909 | Perspective/High Rear Angle/High Rear Camera — waist-up crop, 40mm natural-perspective lens, slightly off-centre editorial composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and behind the subject, angled downward while retaining the rear-facing side; close camera distance; waist-up crop; 40mm natural-perspective lens; slightly off-centre editorial composition; foreground softly separated from the subject; coherent camera-to-scene geometry","low rear angle, frontal high angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Rear Angle,1,False
"0910 | Perspective/High Rear Angle/High Rear Camera — waist-up crop, 35mm environmental lens, foreground-to-background depth layering","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and behind the subject, angled downward while retaining the rear-facing side; moderate camera distance; waist-up crop; 35mm environmental lens; foreground-to-background depth layering; foreground softly separated from the subject; coherent camera-to-scene geometry","low rear angle, frontal high angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Rear Angle,1,False
"0911 | Perspective/High Rear Angle/High Rear Camera — head-and-shoulders crop, 105mm compressed portrait lens, clean negative space around the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and behind the subject, angled downward while retaining the rear-facing side; wide scene distance; head-and-shoulders crop; 105mm compressed portrait lens; clean negative space around the subject; focus weighted toward the rear silhouette when visible; coherent camera-to-scene geometry","low rear angle, frontal high angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Rear Angle,1,False
"0912 | Perspective/High Rear Angle/High Rear Camera — head-and-shoulders crop, 35mm environmental lens, strong leading lines toward the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and behind the subject, angled downward while retaining the rear-facing side; camera distance balanced between subject and environment; head-and-shoulders crop; 35mm environmental lens; strong leading lines toward the subject; focus weighted toward clothing and surface texture; coherent camera-to-scene geometry","low rear angle, frontal high angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Rear Angle,1,False
"0913 | Perspective/High Rear Angle/High Rear Camera — medium crop, 135mm telephoto lens, environmental elements framing the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and behind the subject, angled downward while retaining the rear-facing side; full-figure camera distance; medium crop; 135mm telephoto lens; environmental elements framing the subject; focus weighted toward facial detail when visible; coherent camera-to-scene geometry","low rear angle, frontal high angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Rear Angle,1,False
"0914 | Perspective/High Rear Angle/High Rear Camera — full-figure framing, 50mm standard lens, minimal uncluttered composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and behind the subject, angled downward while retaining the rear-facing side; wide scene distance; full-figure framing; 50mm standard lens; minimal uncluttered composition; shallow depth of field with clean subject separation; coherent camera-to-scene geometry","low rear angle, frontal high angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Rear Angle,1,False
"0915 | Perspective/High Rear Angle/High Rear Camera — vertical editorial framing, 40mm natural-perspective lens, asymmetrical cinematic balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and behind the subject, angled downward while retaining the rear-facing side; camera far enough back to preserve spatial context; vertical editorial framing; 40mm natural-perspective lens; asymmetrical cinematic balance; balanced focus between subject and immediate environment; coherent camera-to-scene geometry","low rear angle, frontal high angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Rear Angle,1,False
"0916 | Perspective/High Rear Angle/High Rear Camera — three-quarter-length crop, 105mm compressed portrait lens, strong leading lines toward the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and behind the subject, angled downward while retaining the rear-facing side; full-figure camera distance; three-quarter-length crop; 105mm compressed portrait lens; strong leading lines toward the subject; focus weighted toward clothing and surface texture; coherent camera-to-scene geometry","low rear angle, frontal high angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Rear Angle,1,False
"0917 | Perspective/High Rear Angle/High Rear Camera — medium crop, 35mm environmental lens, strong leading lines toward the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and behind the subject, angled downward while retaining the rear-facing side; camera close enough to retain material texture; medium crop; 35mm environmental lens; strong leading lines toward the subject; moderate depth of field retaining nearby context; coherent camera-to-scene geometry","low rear angle, frontal high angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Rear Angle,1,False
"0918 | Perspective/High Rear Angle/High Rear Camera — full-figure framing, 40mm natural-perspective lens, strong leading lines toward the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and behind the subject, angled downward while retaining the rear-facing side; intimate portrait distance; full-figure framing; 40mm natural-perspective lens; strong leading lines toward the subject; deep focus across the visible environment; coherent camera-to-scene geometry","low rear angle, frontal high angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Rear Angle,1,False
"0919 | Perspective/High Rear Angle/High Rear Camera — three-quarter-length crop, 35mm environmental lens, foreground-to-background depth layering","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and behind the subject, angled downward while retaining the rear-facing side; camera distance balanced between subject and environment; three-quarter-length crop; 35mm environmental lens; foreground-to-background depth layering; shallow depth of field with clean subject separation; coherent camera-to-scene geometry","low rear angle, frontal high angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Rear Angle,1,False
"0920 | Perspective/High Rear Angle/High Rear Camera — balanced square framing, 65mm short-portrait lens, minimal uncluttered composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and behind the subject, angled downward while retaining the rear-facing side; camera far enough back to preserve spatial context; balanced square framing; 65mm short-portrait lens; minimal uncluttered composition; focus weighted toward the rear silhouette when visible; coherent camera-to-scene geometry","low rear angle, frontal high angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Rear Angle,1,False
"0921 | Perspective/High Rear Angle/High Rear Camera — medium crop, 28mm moderately wide lens, centred composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and behind the subject, angled downward while retaining the rear-facing side; full-figure camera distance; medium crop; 28mm moderately wide lens; centred composition; clean edge separation around the subject; coherent camera-to-scene geometry","low rear angle, frontal high angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Rear Angle,1,False
"0922 | Perspective/High Rear Angle/High Rear Camera — waist-up crop, 105mm compressed portrait lens, symmetrical visual balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and behind the subject, angled downward while retaining the rear-facing side; intimate portrait distance; waist-up crop; 105mm compressed portrait lens; symmetrical visual balance; clean edge separation around the subject; coherent camera-to-scene geometry","low rear angle, frontal high angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Rear Angle,1,False
"0923 | Perspective/High Rear Angle/High Rear Camera — balanced square framing, 50mm standard lens, minimal uncluttered composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and behind the subject, angled downward while retaining the rear-facing side; environmental portrait distance; balanced square framing; 50mm standard lens; minimal uncluttered composition; balanced focus between subject and immediate environment; coherent camera-to-scene geometry","low rear angle, frontal high angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Rear Angle,1,False
"0924 | Perspective/High Rear Angle/High Rear Camera — cinematic landscape framing, 135mm telephoto lens, foreground-to-background depth layering","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and behind the subject, angled downward while retaining the rear-facing side; camera close enough to retain material texture; cinematic landscape framing; 135mm telephoto lens; foreground-to-background depth layering; balanced focus between subject and immediate environment; coherent camera-to-scene geometry","low rear angle, frontal high angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Rear Angle,1,False
"0925 | Perspective/High Rear Angle/High Rear Camera — waist-up crop, 105mm compressed portrait lens, foreground-to-background depth layering","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and behind the subject, angled downward while retaining the rear-facing side; camera close enough to retain material texture; waist-up crop; 105mm compressed portrait lens; foreground-to-background depth layering; moderate depth of field retaining nearby context; coherent camera-to-scene geometry","low rear angle, frontal high angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Rear Angle,1,False
"0926 | Perspective/High Rear Angle/High Rear Camera — wide environmental framing, 65mm short-portrait lens, symmetrical visual balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and behind the subject, angled downward while retaining the rear-facing side; intimate portrait distance; wide environmental framing; 65mm short-portrait lens; symmetrical visual balance; focus weighted toward facial detail when visible; coherent camera-to-scene geometry","low rear angle, frontal high angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Rear Angle,1,False
"0927 | Perspective/High Rear Angle/High Rear Camera — head-and-shoulders crop, 35mm environmental lens, environmental elements framing the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and behind the subject, angled downward while retaining the rear-facing side; camera close enough to retain material texture; head-and-shoulders crop; 35mm environmental lens; environmental elements framing the subject; moderate depth of field retaining nearby context; coherent camera-to-scene geometry","low rear angle, frontal high angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Rear Angle,1,False
"0928 | Perspective/High Rear Angle/High Rear Camera — head-and-shoulders crop, 105mm compressed portrait lens, foreground-to-background depth layering","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and behind the subject, angled downward while retaining the rear-facing side; close camera distance; head-and-shoulders crop; 105mm compressed portrait lens; foreground-to-background depth layering; shallow depth of field with clean subject separation; coherent camera-to-scene geometry","low rear angle, frontal high angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Rear Angle,1,False
"0929 | Perspective/High Rear Angle/High Rear Camera — head-and-shoulders crop, 28mm moderately wide lens, symmetrical visual balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and behind the subject, angled downward while retaining the rear-facing side; moderate camera distance; head-and-shoulders crop; 28mm moderately wide lens; symmetrical visual balance; focus locked on the primary subject; coherent camera-to-scene geometry","low rear angle, frontal high angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Rear Angle,1,False
"0930 | Perspective/High Rear Angle/High Rear Camera — vertical editorial framing, 85mm portrait lens, centred composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and behind the subject, angled downward while retaining the rear-facing side; camera distance balanced between subject and environment; vertical editorial framing; 85mm portrait lens; centred composition; focus weighted toward the rear silhouette when visible; coherent camera-to-scene geometry","low rear angle, frontal high angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Rear Angle,1,False
