name,prompt,negative_prompt,category,weight,favorite
"0080 | Perspective/Medium Portrait/Medium Portrait Camera — cinematic landscape framing, 65mm short-portrait lens, strong leading lines toward the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; close camera distance; cinematic landscape framing; 65mm short-portrait lens; strong leading lines toward the subject; foreground softly separated from the subject; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0081 | Perspective/Medium Portrait/Medium Portrait Camera — waist-up crop, 85mm portrait lens, environmental elements framing the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; camera distance balanced between subject and environment; waist-up crop; 85mm portrait lens; environmental elements framing the subject; focus weighted toward the rear silhouette when visible; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0082 | Perspective/Medium Portrait/Medium Portrait Camera — balanced square framing, 35mm environmental lens, strong leading lines toward the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; camera close enough to retain material texture; balanced square framing; 35mm environmental lens; strong leading lines toward the subject; balanced focus between subject and immediate environment; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0083 | Perspective/Medium Portrait/Medium Portrait Camera — cinematic landscape framing, 105mm compressed portrait lens, clean negative space around the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; conversational camera distance; cinematic landscape framing; 105mm compressed portrait lens; clean negative space around the subject; focus weighted toward the rear silhouette when visible; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0084 | Perspective/Medium Portrait/Medium Portrait Camera — wide environmental framing, 28mm moderately wide lens, centred composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; close camera distance; wide environmental framing; 28mm moderately wide lens; centred composition; balanced focus between subject and immediate environment; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0085 | Perspective/Medium Portrait/Medium Portrait Camera — vertical editorial framing, 24mm wide-angle lens with controlled edge distortion, strong leading lines toward the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; camera close enough to retain material texture; vertical editorial framing; 24mm wide-angle lens with controlled edge distortion; strong leading lines toward the subject; focus weighted toward facial detail when visible; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0086 | Perspective/Medium Portrait/Medium Portrait Camera — medium crop, 40mm natural-perspective lens, clean negative space around the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; close camera distance; medium crop; 40mm natural-perspective lens; clean negative space around the subject; shallow depth of field with clean subject separation; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0087 | Perspective/Medium Portrait/Medium Portrait Camera — wide environmental framing, 35mm environmental lens, clean negative space around the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; camera far enough back to preserve spatial context; wide environmental framing; 35mm environmental lens; clean negative space around the subject; deep focus across the visible environment; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0088 | Perspective/Medium Portrait/Medium Portrait Camera — cinematic landscape framing, 70mm short-telephoto lens, minimal uncluttered composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; conversational camera distance; cinematic landscape framing; 70mm short-telephoto lens; minimal uncluttered composition; moderate depth of field retaining nearby context; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0089 | Perspective/Medium Portrait/Medium Portrait Camera — tight portrait crop, 105mm compressed portrait lens, minimal uncluttered composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; wide scene distance; tight portrait crop; 105mm compressed portrait lens; minimal uncluttered composition; foreground softly separated from the subject; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0090 | Perspective/Medium Portrait/Medium Portrait Camera — full-figure framing, 50mm standard lens, foreground-to-background depth layering","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; full-figure camera distance; full-figure framing; 50mm standard lens; foreground-to-background depth layering; focus weighted toward clothing and surface texture; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0091 | Perspective/Medium Portrait/Medium Portrait Camera — tight portrait crop, 70mm short-telephoto lens, symmetrical visual balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; close camera distance; tight portrait crop; 70mm short-telephoto lens; symmetrical visual balance; focus weighted toward clothing and surface texture; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0092 | Perspective/Medium Portrait/Medium Portrait Camera — waist-up crop, 50mm standard lens, minimal uncluttered composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; close camera distance; waist-up crop; 50mm standard lens; minimal uncluttered composition; moderate depth of field retaining nearby context; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0093 | Perspective/Medium Portrait/Medium Portrait Camera — vertical editorial framing, 50mm standard lens, environmental elements framing the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; intimate portrait distance; vertical editorial framing; 50mm standard lens; environmental elements framing the subject; focus weighted toward the rear silhouette when visible; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0094 | Perspective/Medium Portrait/Medium Portrait Camera — vertical editorial framing, 40mm natural-perspective lens, foreground-to-background depth layering","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; camera distance balanced between subject and environment; vertical editorial framing; 40mm natural-perspective lens; foreground-to-background depth layering; balanced focus between subject and immediate environment; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0095 | Perspective/Medium Portrait/Medium Portrait Camera — cinematic landscape framing, 28mm moderately wide lens, asymmetrical cinematic balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; moderate camera distance; cinematic landscape framing; 28mm moderately wide lens; asymmetrical cinematic balance; focus weighted toward clothing and surface texture; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0096 | Perspective/Medium Portrait/Medium Portrait Camera — vertical editorial framing, 28mm moderately wide lens, clean negative space around the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; environmental portrait distance; vertical editorial framing; 28mm moderately wide lens; clean negative space around the subject; deep focus across the visible environment; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0097 | Perspective/Medium Portrait/Medium Portrait Camera — full-figure framing, 40mm natural-perspective lens, slightly off-centre editorial composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; close camera distance; full-figure framing; 40mm natural-perspective lens; slightly off-centre editorial composition; focus weighted toward the rear silhouette when visible; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0098 | Perspective/Medium Portrait/Medium Portrait Camera — medium crop, 85mm portrait lens, centred composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; camera far enough back to preserve spatial context; medium crop; 85mm portrait lens; centred composition; focus locked on the primary subject; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0099 | Perspective/Medium Portrait/Medium Portrait Camera — head-and-shoulders crop, 135mm telephoto lens, asymmetrical cinematic balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; wide scene distance; head-and-shoulders crop; 135mm telephoto lens; asymmetrical cinematic balance; focus locked on the primary subject; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0100 | Perspective/Medium Portrait/Medium Portrait Camera — tight portrait crop, 85mm portrait lens, environmental elements framing the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; conversational camera distance; tight portrait crop; 85mm portrait lens; environmental elements framing the subject; focus weighted toward facial detail when visible; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
