index,name,prompt,negative_prompt,category,weight,favorite
215,Pause Before Action,"Hold the starting state briefly, then begin the action once on the specified cue.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Timing,1.0,False
216,Pedestal Down,Lower the camera vertically on a controlled pedestal move while maintaining lens direction.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
217,Pedestal Up,Raise the camera vertically on a controlled pedestal move while maintaining lens direction.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
218,Percussive Sports,Use energetic instrumental percussion with a clear training rhythm and no vocals.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Music Styles,1.0,False
219,Pick Up Object,The subject picks up the named object once with the specified hand and preserves the grip afterward.,"unmotivated motion, action reset, extra actions, rushed movement, unstable anatomy, sliding feet, warped hands, camera jitter, text, watermark",H3 | Motion & Actions,1.0,False
220,Picture 1 — Identity,"Use <Picture 1> as the primary identity reference for face, body proportions, skin tone, and distinctive features.","reference role confusion, duplicate subject, identity drift, target leakage, background replacement, missing props, unwanted style transfer, text, watermark",H3 | Reference Roles,1.0,False
221,Picture 1 Identity + Picture 2 Outfit,Use <Picture 1> for identity and <Picture 2> for outfit only; preserve both roles without blending identities.,"reference role confusion, duplicate subject, identity drift, target leakage, background replacement, missing props, unwanted style transfer, text, watermark",H3 | Reference Roles,1.0,False
222,Picture 1 Identity + Picture 3 Style,Use <Picture 1> for identity and <Picture 3> for style only; keep identity features unchanged.,"reference role confusion, duplicate subject, identity drift, target leakage, background replacement, missing props, unwanted style transfer, text, watermark",H3 | Reference Roles,1.0,False
223,Picture 2 — Clothing,"Use <Picture 2> as the clothing reference for garment type, color, material, construction, straps, closures, and trim.","reference role confusion, duplicate subject, identity drift, target leakage, background replacement, missing props, unwanted style transfer, text, watermark",H3 | Reference Roles,1.0,False
224,Picture 3 — Style,"Use <Picture 3> only as the visual style reference for lighting, palette, lens character, and finish; do not copy its identity.","reference role confusion, duplicate subject, identity drift, target leakage, background replacement, missing props, unwanted style transfer, text, watermark",H3 | Reference Roles,1.0,False
225,Place Object Down,"The subject places the held object at the specified location once, then releases it naturally.","unmotivated motion, action reset, extra actions, rushed movement, unstable anatomy, sliding feet, warped hands, camera jitter, text, watermark",H3 | Motion & Actions,1.0,False
226,Poolside Ambience,"Use gentle pool water, light breeze, and distant resort ambience without crowd dominance.","clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Soundscape,1.0,False
227,Pose Lock,Hold the established pose until the named action begins; do not reset or invent a new pose.,"identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Stability Locks,1.0,False
228,Preserve Camera Momentum,"Continue the established camera direction and momentum, then decelerate smoothly if a settle is requested.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Continuity & Handoff,1.0,False
229,Preserve Direction,Preserve the subject's direction of travel and screen direction across the continuation.,"identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Continuity & Handoff,1.0,False
230,Preserve Held Objects,"Keep every held object in the same hand with unchanged grip, orientation, scale, and appearance.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Continuity & Handoff,1.0,False
231,Preserve Held Props,"Keep source props, hand ownership, grip, orientation, contact, and timing unchanged.","reference role confusion, duplicate subject, identity drift, target leakage, background replacement, missing props, unwanted style transfer, text, watermark",H3 | Full Reference Snippets,1.0,False
232,Preserve Secondary Character Interaction,Keep all secondary characters and their interaction timing unchanged while replacing only the target.,"reference role confusion, duplicate subject, identity drift, target leakage, background replacement, missing props, unwanted style transfer, text, watermark",H3 | Full Reference Snippets,1.0,False
233,Preserve Source Lighting,"Keep source light direction, intensity, color, shadow movement, reflections, and time of day.","reference role confusion, duplicate subject, identity drift, target leakage, background replacement, missing props, unwanted style transfer, text, watermark",H3 | Full Reference Snippets,1.0,False
234,Preserve Source Weather,"Keep source weather, wind direction, precipitation, wetness, and atmospheric visibility consistent.","reference role confusion, duplicate subject, identity drift, target leakage, background replacement, missing props, unwanted style transfer, text, watermark",H3 | Full Reference Snippets,1.0,False
235,Product Handling,Use clean close-miked product handling sounds with realistic material texture.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Soundscape,1.0,False
236,Product Macro — Balanced,"ACTION: rotate the product once slowly. CAMERA: macro detail slide, slow-to-normal speed, medium or smaller amplitude. LIGHTING: controlled premium product lighting. AUDIO: product minimalism; preserve physically matched ambience. STABILITY: lock product geometry, label, material, color, reflections, focus, and surface. End with a clean 2-second hold.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Ready-Made Presets & Quick Combos,1.0,False
237,Product Macro — Director Handoff,"SCENE: continue the exact previous final frame. ACTION: rotate the product once slowly. CAMERA: preserve momentum, then use macro detail slide. LIGHTING: controlled premium product lighting. AUDIO: continue product minimalism without reset. STABILITY: lock product geometry, label, material, color, reflections, focus, and surface. End continuation-ready.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Ready-Made Presets & Quick Combos,1.0,False
238,Product Macro — Stability First,"ACTION: rotate the product once slowly. CAMERA: macro detail slide with small amplitude and a long settle. LIGHTING: controlled premium product lighting. AUDIO: product minimalism at restrained level. STABILITY: lock product geometry, label, material, color, reflections, focus, and surface; no extra action or reframe. Final 2 seconds stable.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Ready-Made Presets & Quick Combos,1.0,False
239,Product Minimalism,Use minimal premium electronic texture that leaves product sounds and details clear.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Music Styles,1.0,False
240,Product Rotate Once,"Rotate the product once at a slow even speed, preserving shape, markings, material, and lighting.","unmotivated motion, action reset, extra actions, rushed movement, unstable anatomy, sliding feet, warped hands, camera jitter, text, watermark",H3 | Motion & Actions,1.0,False
241,Profile,Use a clean side-profile framing with the face outline and direction of gaze readable.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Framing & Angles,1.0,False
242,Props Lock,"Preserve every named prop, its appearance, hand ownership, position, and orientation.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Stability Locks,1.0,False
243,Raise One Hand,"The subject raises the specified hand once to the named position, holds briefly, then remains stable.","unmotivated motion, action reset, extra actions, rushed movement, unstable anatomy, sliding feet, warped hands, camera jitter, text, watermark",H3 | Motion & Actions,1.0,False
244,Rear Three-Quarter,"Use a rear three-quarter view while preserving identity, hairstyle, outfit, and direction.","camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Framing & Angles,1.0,False
245,Rear Tracking,Track behind the subject at a stable distance while preserving direction of travel.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
246,Rear View,Use a stable rear view with outfit and hair continuity; do not rotate the subject unexpectedly.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Framing & Angles,1.0,False
247,Reference Replacement Lock,"Replace only the named target while preserving non-target characters, scene, props, staging, lighting, and camera behavior.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Stability Locks,1.0,False
248,Reference Sheet — Same Subject,Treat every panel in the reference sheet as the same subject and use it for multi-angle identity understanding; do not reproduce the grid.,"reference role confusion, duplicate subject, identity drift, target leakage, background replacement, missing props, unwanted style transfer, text, watermark",H3 | Reference Roles,1.0,False
249,Reference Sheet Cleanup,"Use the multi-panel sheet for identity understanding only; generate one continuous scene and do not reproduce borders, labels, or panels.","reference role confusion, duplicate subject, identity drift, target leakage, background replacement, missing props, unwanted style transfer, text, watermark",H3 | Full Reference Snippets,1.0,False
250,Reveal After Pause,"Hold brief silence, then begin the reveal on the next clear cue.","clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Timing Cues,1.0,False
251,Reveal Pull Back,"Begin on a detail, pull back smoothly to reveal the full composition, and finish stable.","camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
252,Romantic Instrumental,Use warm romantic instrumental music with a gentle melody and soft dynamics.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Music Styles,1.0,False
253,Rule-of-Thirds Portrait,Place the subject on a clear third with intentional negative space and stable eye line.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Framing & Angles,1.0,False
254,Safe Anatomy Lock,"Keep anatomy, hands, fingers, limbs, face, and proportions stable.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | H3-Safe | Stability & Continuity,1.0,False
255,Safe Arc 45,Slow 45-degree arc around the still subject. Preserve distance and horizon.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | H3-Safe | Camera,1.0,False
256,Safe Audio Handoff,End with a clean sustained ambience or music tail for continuation.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | H3-Safe | Audio,1.0,False
257,Safe Audio Lock,"Keep dialogue timing, music, ambience, and levels continuous.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | H3-Safe | Stability & Continuity,1.0,False
258,Safe Audio Timing Role,Audio 1 supplies timing and sound relationship. Preserve sync and continuity.,"reference role confusion, duplicate subject, identity drift, target leakage, background replacement, missing props, unwanted style transfer, text, watermark",H3 | H3-Safe | Modes & References,1.0,False
259,Safe Beach Ambience,Gentle surf and light coastal wind at steady level.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | H3-Safe | Audio,1.0,False
260,Safe Beat Sync,Align one reveal or action to one clear beat.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | H3-Safe | Audio,1.0,False
261,Safe Camera Lock,"Keep one camera path, speed, horizon, and final framing.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | H3-Safe | Stability & Continuity,1.0,False
262,Safe Choreography Phrase,Perform one short reference movement phrase in the same pose order and direction.,"unmotivated motion, action reset, extra actions, rushed movement, unstable anatomy, sliding feet, warped hands, camera jitter, text, watermark",H3 | H3-Safe | Action & Timing,1.0,False
263,Safe City Ambience,Soft city ambience below the main action. No distinct background speech.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | H3-Safe | Audio,1.0,False
264,Safe Clean Handoff,"Final 2 seconds: reduce motion, keep face and hands visible, and hold stable.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | H3-Safe | Stability & Continuity,1.0,False
265,Safe Continue Frame,Start from the exact previous final frame. Do not reset pose or framing.,"identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | H3-Safe | Stability & Continuity,1.0,False
266,Safe Continuous Audio,Keep the same audio bed through the clip with no restart.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | H3-Safe | Audio,1.0,False
267,Safe Dialogue,Deliver one supplied line with precise lip sync and minimal gesture.,"unmotivated motion, action reset, extra actions, rushed movement, unstable anatomy, sliding feet, warped hands, camera jitter, text, watermark",H3 | H3-Safe | Action & Timing,1.0,False
268,Safe Dialogue Sync,Keep supplied dialogue clear and synchronized to the speaker.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | H3-Safe | Audio,1.0,False
269,Safe Direction Lock,Keep left-right orientation and direction of travel unchanged.,"identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | H3-Safe | Stability & Continuity,1.0,False
270,Safe Director Scene 1,"Scene 1: establish subject, scene, action, camera, audio, and a clean final handoff.","reference role confusion, duplicate subject, identity drift, target leakage, background replacement, missing props, unwanted style transfer, text, watermark",H3 | H3-Safe | Modes & References,1.0,False
271,Safe Director Scene 2,Scene 2: continue the exact final frame. One next action. No reset or reframe.,"reference role confusion, duplicate subject, identity drift, target leakage, background replacement, missing props, unwanted style transfer, text, watermark",H3 | H3-Safe | Modes & References,1.0,False
272,Safe Director Scene 3,Scene 3: continue chronology and direction. Preserve all locks. Prepare the ending.,"reference role confusion, duplicate subject, identity drift, target leakage, background replacement, missing props, unwanted style transfer, text, watermark",H3 | H3-Safe | Modes & References,1.0,False
273,Safe Director Scene 4,"Scene 4: complete the action, settle, and hold the final frame for 2 seconds.","reference role confusion, duplicate subject, identity drift, target leakage, background replacement, missing props, unwanted style transfer, text, watermark",H3 | H3-Safe | Modes & References,1.0,False
274,Safe Establish Act Settle,"Establish the start, perform one action, then settle into a stable ending.","unmotivated motion, action reset, extra actions, rushed movement, unstable anatomy, sliding feet, warped hands, camera jitter, text, watermark",H3 | H3-Safe | Action & Timing,1.0,False
275,Safe Fabric Sound,Use subtle fabric sound only when the garment visibly moves.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | H3-Safe | Audio,1.0,False
276,Safe Final Two Seconds,Stop extra motion and hold the final frame stable for 2 seconds.,"unmotivated motion, action reset, extra actions, rushed movement, unstable anatomy, sliding feet, warped hands, camera jitter, text, watermark",H3 | H3-Safe | Action & Timing,1.0,False
277,Safe FL2VA,FL2VA: connect first to last on one clear path. Land exactly on the final frame and hold.,"reference role confusion, duplicate subject, identity drift, target leakage, background replacement, missing props, unwanted style transfer, text, watermark",H3 | H3-Safe | Modes & References,1.0,False
278,Safe Footstep Sync,Match each visible footfall to one natural footstep sound.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | H3-Safe | Audio,1.0,False
279,Safe Forest Ambience,Soft forest ambience with light leaves and distant birds.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | H3-Safe | Audio,1.0,False
280,Safe Full Lock,"Lock identity, anatomy, outfit, hair, scene, props, camera, audio, and final frame.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | H3-Safe | Stability & Continuity,1.0,False
281,Safe Full Reference,"Full Reference: define each role, replace only the target, and preserve scene, non-targets, props, camera, and audio.","reference role confusion, duplicate subject, identity drift, target leakage, background replacement, missing props, unwanted style transfer, text, watermark",H3 | H3-Safe | Modes & References,1.0,False
282,Safe Gaze Shift,Shift gaze once to the named point. Hold the final expression.,"unmotivated motion, action reset, extra actions, rushed movement, unstable anatomy, sliding feet, warped hands, camera jitter, text, watermark",H3 | H3-Safe | Action & Timing,1.0,False
283,Safe Hair Lock,"Keep hairstyle, color, length, parting, and accessories unchanged.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | H3-Safe | Stability & Continuity,1.0,False
284,Safe High Angle,Gentle high-angle medium shot. Preserve natural proportions.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | H3-Safe | Camera,1.0,False
285,Safe I2VA,"I2VA: lock the input frame. Use one action, one small camera move, and a stable 2-second ending.","reference role confusion, duplicate subject, identity drift, target leakage, background replacement, missing props, unwanted style transfer, text, watermark",H3 | H3-Safe | Modes & References,1.0,False
286,Safe Identity Lock,"Keep the same face, body, age, skin tone, and distinctive features.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | H3-Safe | Stability & Continuity,1.0,False
287,Safe Identity Outfit Style Roles,Picture 1 identity. Picture 2 outfit. Picture 3 style. Keep roles separate.,"reference role confusion, duplicate subject, identity drift, target leakage, background replacement, missing props, unwanted style transfer, text, watermark",H3 | H3-Safe | Modes & References,1.0,False
288,Safe Jacket Adjust,Adjust the jacket once. Do not change the outfit.,"unmotivated motion, action reset, extra actions, rushed movement, unstable anatomy, sliding feet, warped hands, camera jitter, text, watermark",H3 | H3-Safe | Action & Timing,1.0,False
289,Safe L2VA,L2VA: approach the supplied last frame gradually. Match it exactly and hold stable.,"reference role confusion, duplicate subject, identity drift, target leakage, background replacement, missing props, unwanted style transfer, text, watermark",H3 | H3-Safe | Modes & References,1.0,False
290,Safe Lip Sync,Match mouth movement to the supplied voice. Do not add words.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | H3-Safe | Audio,1.0,False
291,Safe Look Over Shoulder,Look over one shoulder slowly. Keep torso and outfit stable.,"unmotivated motion, action reset, extra actions, rushed movement, unstable anatomy, sliding feet, warped hands, camera jitter, text, watermark",H3 | H3-Safe | Action & Timing,1.0,False
292,Safe Low Angle,Gentle low-angle full-body shot. Avoid lens distortion.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | H3-Safe | Camera,1.0,False
293,Safe Macro Slide,Slow short macro slide across one detail. Keep focus stable.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | H3-Safe | Camera,1.0,False
294,Safe Near Silence,Use near silence with only faint natural room or environmental tone.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | H3-Safe | Audio,1.0,False
295,Safe No Dialogue,No dialogue or narration. Keep only music and environmental sound.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | H3-Safe | Audio,1.0,False
296,Safe No Music,No music. Keep only the requested dialogue or natural ambience.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | H3-Safe | Audio,1.0,False
297,Safe Orbit 90,Slow 90-degree orbit. Subject remains still. One continuous path.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | H3-Safe | Camera,1.0,False
298,Safe Outfit Lock,"Keep outfit type, color, material, fit, closures, trim, and layers unchanged.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | H3-Safe | Stability & Continuity,1.0,False
299,Safe Overhead Hold,Stable top-down view. Keep the scene centered and motion minimal.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | H3-Safe | Camera,1.0,False
300,Safe Pan Left,Slow small pan left. Keep the horizon level and the subject readable.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | H3-Safe | Camera,1.0,False
301,Safe Pan Right,Slow small pan right. Keep the horizon level and the subject readable.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | H3-Safe | Camera,1.0,False
302,Safe Portrait Close-Up,Stable close-up. Keep the full face readable and eyes unobstructed.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | H3-Safe | Camera,1.0,False
303,Safe Pose Change,Move slowly into one new pose. Hold the final pose.,"unmotivated motion, action reset, extra actions, rushed movement, unstable anatomy, sliding feet, warped hands, camera jitter, text, watermark",H3 | H3-Safe | Action & Timing,1.0,False
304,Safe Preserve Lighting,"Keep light direction, color, intensity, and shadows unchanged.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | H3-Safe | Stability & Continuity,1.0,False
305,Safe Preserve Momentum,"Continue the same subject and camera direction, then settle smoothly.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | H3-Safe | Stability & Continuity,1.0,False
306,Safe Preserve Object,"Keep the held object, hand, grip, position, and scale unchanged.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | H3-Safe | Stability & Continuity,1.0,False
307,Safe Preserve Weather,"Keep weather, wind, wetness, and atmosphere unchanged.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | H3-Safe | Stability & Continuity,1.0,False
308,Safe Product Turn,"Rotate the product once slowly. Preserve shape, label, and material.","unmotivated motion, action reset, extra actions, rushed movement, unstable anatomy, sliding feet, warped hands, camera jitter, text, watermark",H3 | H3-Safe | Action & Timing,1.0,False
309,Safe Prop Lock,Keep each prop in the same hand and orientation until the named action changes it.,"identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | H3-Safe | Stability & Continuity,1.0,False
310,Safe Rain Ambience,Soft consistent rain matched to the visible weather.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | H3-Safe | Audio,1.0,False
311,Safe Scene Lock,"Keep background, props, lighting, weather, and object positions unchanged.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | H3-Safe | Stability & Continuity,1.0,False
312,Safe Side Track,Track beside the subject at matched walking pace. Keep spacing stable.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | H3-Safe | Camera,1.0,False
313,Safe Sit,Sit once with natural weight transfer. Settle and hold.,"unmotivated motion, action reset, extra actions, rushed movement, unstable anatomy, sliding feet, warped hands, camera jitter, text, watermark",H3 | H3-Safe | Action & Timing,1.0,False
314,Safe Slow Pull,Slow small pull-out. Reveal context gradually. Settle on a stable frame.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | H3-Safe | Camera,1.0,False
315,Safe Slow Push,"Slow small push-in. Keep identity, scale, and center framing stable. Settle at the end.","camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | H3-Safe | Camera,1.0,False
316,Safe Small Gesture,Make one small hand gesture. Keep fingers visible. Return to stillness.,"unmotivated motion, action reset, extra actions, rushed movement, unstable anatomy, sliding feet, warped hands, camera jitter, text, watermark",H3 | H3-Safe | Action & Timing,1.0,False
317,Safe Soft Cadence,End the music softly during the final stable hold.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | H3-Safe | Audio,1.0,False
318,Safe Stand,Stand once with natural weight transfer. Settle and hold.,"unmotivated motion, action reset, extra actions, rushed movement, unstable anatomy, sliding feet, warped hands, camera jitter, text, watermark",H3 | H3-Safe | Action & Timing,1.0,False
319,Safe Stand Still,"Stand still with natural breathing. Hold identity, pose, outfit, and framing.","unmotivated motion, action reset, extra actions, rushed movement, unstable anatomy, sliding feet, warped hands, camera jitter, text, watermark",H3 | H3-Safe | Action & Timing,1.0,False
320,Safe Static Full Body,Static full-body shot. Keep footwear and ground contact visible. No camera drift.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | H3-Safe | Camera,1.0,False
321,Safe Static Medium,Static medium shot. Keep the subject centered. Hold the horizon and framing steady.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | H3-Safe | Camera,1.0,False
322,Safe Studio Tone,Quiet steady studio room tone. No voices or hum.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | H3-Safe | Audio,1.0,False
323,Safe T2VA,"T2VA: one subject, one scene, one action, one camera move, stable continuity, and clean audio.","reference role confusion, duplicate subject, identity drift, target leakage, background replacement, missing props, unwanted style transfer, text, watermark",H3 | H3-Safe | Modes & References,1.0,False
324,Safe Tilt Down,Slow tilt down on one axis. Stop cleanly on the intended framing.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | H3-Safe | Camera,1.0,False
325,Safe Tilt Up,Slow tilt up on one axis. Stop cleanly on the intended framing.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | H3-Safe | Camera,1.0,False
326,Safe Truck Left,Slow short truck left. Preserve distance and subject scale.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | H3-Safe | Camera,1.0,False
327,Safe Truck Right,Slow short truck right. Preserve distance and subject scale.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | H3-Safe | Camera,1.0,False
328,Safe Turn to Camera,"Turn once toward the camera, settle, and hold.","unmotivated motion, action reset, extra actions, rushed movement, unstable anatomy, sliding feet, warped hands, camera jitter, text, watermark",H3 | H3-Safe | Action & Timing,1.0,False
329,Safe Video Motion Role,Video 1 supplies choreography and camera only. Keep the target identity and outfit.,"reference role confusion, duplicate subject, identity drift, target leakage, background replacement, missing props, unwanted style transfer, text, watermark",H3 | H3-Safe | Modes & References,1.0,False
330,Safe Walk Two Steps,"Walk forward two natural steps, stop, and hold stable.","unmotivated motion, action reset, extra actions, rushed movement, unstable anatomy, sliding feet, warped hands, camera jitter, text, watermark",H3 | H3-Safe | Action & Timing,1.0,False
331,Safe Yoga Hold,Hold one named yoga pose with stable anatomy and contact points.,"unmotivated motion, action reset, extra actions, rushed movement, unstable anatomy, sliding feet, warped hands, camera jitter, text, watermark",H3 | H3-Safe | Action & Timing,1.0,False
332,Same Audio Bed,"Continue the same ambience or music bed without a restart, jump, or change in acoustic space.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Continuity & Handoff,1.0,False
333,Same Environment Layout,"Preserve the background, furniture, props, object positions, and spatial relationships.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Continuity & Handoff,1.0,False
