name,category,prompt,negative_prompt
Komodo dragon — Natural Detail,Reptiles,"a Komodo dragon with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
axolotl — Natural Detail,Amphibians,"a axolotl with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
orca — Natural Detail,Marine mammals,"a orca with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
hammerhead shark — Natural Detail,Sharks and rays,"a hammerhead shark with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
lionfish — Natural Detail,Fish,"a lionfish with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Atlas moth — Natural Detail,Insects,"a Atlas moth with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
jumping spider — Natural Detail,Arachnids,"a jumping spider with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Stegosaurus — Natural Detail,Prehistoric animals,"a Stegosaurus with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
white rhinoceros — Natural Detail,African wildlife,"a white rhinoceros with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
leopard — Natural Detail,Big cats,"a leopard with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
dingo — Natural Detail,Wild canines,"a dingo with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
American black bear — Natural Detail,Bears,"a American black bear with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
orangutan — Natural Detail,Primates,"a orangutan with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
reindeer — Natural Detail,Hoofed animals,"a reindeer with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
common wombat — Natural Detail,Australian wildlife,"a common wombat with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Merino sheep — Natural Detail,Farm animals,"a Merino sheep with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
French bulldog — Natural Detail,Domestic pets,"a French bulldog with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
sulphur-crested cockatoo — Natural Detail,Birds,"a sulphur-crested cockatoo with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
peregrine falcon — Natural Detail,Birds of prey,"a peregrine falcon with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
green iguana — Natural Detail,Reptiles,"a green iguana with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
tiger salamander — Natural Detail,Amphibians,"a tiger salamander with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
beluga whale — Natural Detail,Marine mammals,"a beluga whale with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
whale shark — Natural Detail,Sharks and rays,"a whale shark with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
seahorse — Natural Detail,Fish,"a seahorse with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
luna moth — Natural Detail,Insects,"a luna moth with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
golden silk orb-weaver — Natural Detail,Arachnids,"a golden silk orb-weaver with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Velociraptor — Natural Detail,Prehistoric animals,"a Velociraptor with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
giraffe — Natural Detail,African wildlife,"a giraffe with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
snow leopard — Natural Detail,Big cats,"a snow leopard with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
red fox — Natural Detail,Wild canines,"a red fox with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Asian black bear — Natural Detail,Bears,"a Asian black bear with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
mandrill — Natural Detail,Primates,"a mandrill with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
roe deer — Natural Detail,Hoofed animals,"a roe deer with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Tasmanian devil — Natural Detail,Australian wildlife,"a Tasmanian devil with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
domestic goat — Natural Detail,Farm animals,"a domestic goat with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
greyhound — Natural Detail,Domestic pets,"a greyhound with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
king penguin — Natural Detail,Birds,"a king penguin with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
gyrfalcon — Natural Detail,Birds of prey,"a gyrfalcon with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
veiled chameleon — Natural Detail,Reptiles,"a veiled chameleon with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Japanese giant salamander — Natural Detail,Amphibians,"a Japanese giant salamander with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
narwhal — Natural Detail,Marine mammals,"a narwhal with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
mako shark — Natural Detail,Sharks and rays,"a mako shark with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
arowana — Natural Detail,Fish,"a arowana with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
praying mantis — Natural Detail,Insects,"a praying mantis with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
tarantula — Natural Detail,Arachnids,"a tarantula with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Brachiosaurus — Natural Detail,Prehistoric animals,"a Brachiosaurus with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
common hippopotamus — Natural Detail,African wildlife,"a common hippopotamus with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
jaguar — Natural Detail,Big cats,"a jaguar with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
arctic fox — Natural Detail,Wild canines,"a arctic fox with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
sun bear — Natural Detail,Bears,"a sun bear with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
gelada — Natural Detail,Primates,"a gelada with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
musk ox — Natural Detail,Hoofed animals,"a musk ox with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
short-beaked echidna — Natural Detail,Australian wildlife,"a short-beaked echidna with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
chicken — Natural Detail,Farm animals,"a chicken with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Siberian husky — Natural Detail,Domestic pets,"a Siberian husky with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Atlantic puffin — Natural Detail,Birds,"a Atlantic puffin with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
red-tailed hawk — Natural Detail,Birds of prey,"a red-tailed hawk with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
frilled lizard — Natural Detail,Reptiles,"a frilled lizard with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
fire salamander — Natural Detail,Amphibians,"a fire salamander with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
bottlenose dolphin — Natural Detail,Marine mammals,"a bottlenose dolphin with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
bull shark — Natural Detail,Sharks and rays,"a bull shark with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Siamese fighting fish — Natural Detail,Fish,"a Siamese fighting fish with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
stag beetle — Natural Detail,Insects,"a stag beetle with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
wolf spider — Natural Detail,Arachnids,"a wolf spider with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Spinosaurus — Natural Detail,Prehistoric animals,"a Spinosaurus with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
plains zebra — Natural Detail,African wildlife,"a plains zebra with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
cheetah — Natural Detail,Big cats,"a cheetah with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
fennec fox — Natural Detail,Wild canines,"a fennec fox with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
sloth bear — Natural Detail,Bears,"a sloth bear with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
ring-tailed lemur — Natural Detail,Primates,"a ring-tailed lemur with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
American bison — Natural Detail,Hoofed animals,"a American bison with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
platypus — Natural Detail,Australian wildlife,"a platypus with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
domestic turkey — Natural Detail,Farm animals,"a domestic turkey with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Australian shepherd — Natural Detail,Domestic pets,"a Australian shepherd with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
great blue heron — Natural Detail,Birds,"a great blue heron with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
osprey — Natural Detail,Birds of prey,"a osprey with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
green sea turtle — Natural Detail,Reptiles,"a green sea turtle with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
glass frog — Natural Detail,Amphibians,"a glass frog with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
dugong — Natural Detail,Marine mammals,"a dugong with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
nurse shark — Natural Detail,Sharks and rays,"a nurse shark with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Atlantic salmon — Natural Detail,Fish,"a Atlantic salmon with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
rhinoceros beetle — Natural Detail,Insects,"a rhinoceros beetle with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
emperor scorpion — Natural Detail,Arachnids,"a emperor scorpion with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Ankylosaurus — Natural Detail,Prehistoric animals,"a Ankylosaurus with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
wildebeest — Natural Detail,African wildlife,"a wildebeest with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
cougar — Natural Detail,Big cats,"a cougar with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
coyote — Natural Detail,Wild canines,"a coyote with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
spectacled bear — Natural Detail,Bears,"a spectacled bear with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Japanese macaque — Natural Detail,Primates,"a Japanese macaque with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
European bison — Natural Detail,Hoofed animals,"a European bison with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
quokka — Natural Detail,Australian wildlife,"a quokka with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
domestic duck — Natural Detail,Farm animals,"a domestic duck with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Maine coon cat — Natural Detail,Domestic pets,"a Maine coon cat with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
black swan — Natural Detail,Birds,"a black swan with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
barn owl — Natural Detail,Birds of prey,"a barn owl with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
leatherback turtle — Natural Detail,Reptiles,"a leatherback turtle with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
bullfrog — Natural Detail,Amphibians,"a bullfrog with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
West Indian manatee — Natural Detail,Marine mammals,"a West Indian manatee with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
zebra shark — Natural Detail,Sharks and rays,"a zebra shark with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
rainbow trout — Natural Detail,Fish,"a rainbow trout with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
dragonfly — Natural Detail,Insects,"a dragonfly with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
giant forest scorpion — Natural Detail,Arachnids,"a giant forest scorpion with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Parasaurolophus — Natural Detail,Prehistoric animals,"a Parasaurolophus with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
impala — Natural Detail,African wildlife,"a impala with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
clouded leopard — Natural Detail,Big cats,"a clouded leopard with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
golden jackal — Natural Detail,Wild canines,"a golden jackal with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
giant panda — Natural Detail,Bears,"a giant panda with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
proboscis monkey — Natural Detail,Primates,"a proboscis monkey with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
saiga antelope — Natural Detail,Hoofed animals,"a saiga antelope with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
sugar glider — Natural Detail,Australian wildlife,"a sugar glider with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
domestic goose — Natural Detail,Farm animals,"a domestic goose with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Siamese cat — Natural Detail,Domestic pets,"a Siamese cat with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
mandarin duck — Natural Detail,Birds,"a mandarin duck with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
snowy owl — Natural Detail,Birds of prey,"a snowy owl with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Galapagos tortoise — Natural Detail,Reptiles,"a Galapagos tortoise with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
cane toad — Natural Detail,Amphibians,"a cane toad with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
walrus — Natural Detail,Marine mammals,"a walrus with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
giant manta ray — Natural Detail,Sharks and rays,"a giant manta ray with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
bluefin tuna — Natural Detail,Fish,"a bluefin tuna with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
honey bee — Natural Detail,Insects,"a honey bee with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
whip scorpion — Natural Detail,Arachnids,"a whip scorpion with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Carnotaurus — Natural Detail,Prehistoric animals,"a Carnotaurus with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
greater kudu — Natural Detail,African wildlife,"a greater kudu with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Eurasian lynx — Natural Detail,Big cats,"a Eurasian lynx with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
maned wolf — Natural Detail,Wild canines,"a maned wolf with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
golden snub-nosed monkey — Natural Detail,Primates,"a golden snub-nosed monkey with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Przewalski's horse — Natural Detail,Hoofed animals,"a Przewalski's horse with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
numbat — Natural Detail,Australian wildlife,"a numbat with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
llama — Natural Detail,Farm animals,"a llama with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
British shorthair cat — Natural Detail,Domestic pets,"a British shorthair cat with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
toucan — Natural Detail,Birds,"a toucan with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Eurasian eagle-owl — Natural Detail,Birds of prey,"a Eurasian eagle-owl with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
king cobra — Natural Detail,Reptiles,"a king cobra with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
purple frog — Natural Detail,Amphibians,"a purple frog with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
southern elephant seal — Natural Detail,Marine mammals,"a southern elephant seal with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
blue-spotted stingray — Natural Detail,Sharks and rays,"a blue-spotted stingray with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
barracuda — Natural Detail,Fish,"a barracuda with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
bumblebee — Natural Detail,Insects,"a bumblebee with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
harvestman — Natural Detail,Arachnids,"a harvestman with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Allosaurus — Natural Detail,Prehistoric animals,"a Allosaurus with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
eland — Natural Detail,African wildlife,"a eland with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
caracal — Natural Detail,Big cats,"a caracal with authentic coat, skin, feather or scale detail, natural colouring and readable anatomy","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
