name,category,prompt,negative_prompt
People / Sport / Gymnast — Androgynous Adult,People / Sport,"androgynous adult with distinctive contemporary presence, gymnast, competition leotard or training kit, holding a controlled athletic line, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Sport / Gymnast — Character Portrait,People / Sport,"adult subject with memorable facial character and strong silhouette, gymnast, competition leotard or training kit, holding a controlled athletic line, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / London Commuter — Young Adult Woman,People / Lifestyle,"adult woman in her twenties, confident and capable, London commuter, refined weatherproof city wardrobe, crossing a busy station concourse, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / London Commuter — Young Adult Man,People / Lifestyle,"adult man in his twenties, confident and capable, London commuter, refined weatherproof city wardrobe, crossing a busy station concourse, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / London Commuter — Mature Woman,People / Lifestyle,"mature adult woman, composed and experienced, London commuter, refined weatherproof city wardrobe, crossing a busy station concourse, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / London Commuter — Mature Man,People / Lifestyle,"mature adult man, composed and experienced, London commuter, refined weatherproof city wardrobe, crossing a busy station concourse, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / London Commuter — Older Woman,People / Lifestyle,"older adult woman, authoritative and characterful, London commuter, refined weatherproof city wardrobe, crossing a busy station concourse, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / London Commuter — Older Man,People / Lifestyle,"older adult man, authoritative and characterful, London commuter, refined weatherproof city wardrobe, crossing a busy station concourse, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / London Commuter — Elegant Woman,People / Lifestyle,"adult woman with polished elegant presence, London commuter, refined weatherproof city wardrobe, crossing a busy station concourse, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / London Commuter — Rugged Man,People / Lifestyle,"adult man with rugged practical presence, London commuter, refined weatherproof city wardrobe, crossing a busy station concourse, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / London Commuter — Androgynous Adult,People / Lifestyle,"androgynous adult with distinctive contemporary presence, London commuter, refined weatherproof city wardrobe, crossing a busy station concourse, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / London Commuter — Character Portrait,People / Lifestyle,"adult subject with memorable facial character and strong silhouette, London commuter, refined weatherproof city wardrobe, crossing a busy station concourse, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / New York Creative — Young Adult Woman,People / Lifestyle,"adult woman in her twenties, confident and capable, New York creative, layered contemporary streetwear, moving through a downtown neighbourhood, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / New York Creative — Young Adult Man,People / Lifestyle,"adult man in his twenties, confident and capable, New York creative, layered contemporary streetwear, moving through a downtown neighbourhood, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / New York Creative — Mature Woman,People / Lifestyle,"mature adult woman, composed and experienced, New York creative, layered contemporary streetwear, moving through a downtown neighbourhood, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / New York Creative — Mature Man,People / Lifestyle,"mature adult man, composed and experienced, New York creative, layered contemporary streetwear, moving through a downtown neighbourhood, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / New York Creative — Older Woman,People / Lifestyle,"older adult woman, authoritative and characterful, New York creative, layered contemporary streetwear, moving through a downtown neighbourhood, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / New York Creative — Older Man,People / Lifestyle,"older adult man, authoritative and characterful, New York creative, layered contemporary streetwear, moving through a downtown neighbourhood, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / New York Creative — Elegant Woman,People / Lifestyle,"adult woman with polished elegant presence, New York creative, layered contemporary streetwear, moving through a downtown neighbourhood, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / New York Creative — Rugged Man,People / Lifestyle,"adult man with rugged practical presence, New York creative, layered contemporary streetwear, moving through a downtown neighbourhood, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / New York Creative — Androgynous Adult,People / Lifestyle,"androgynous adult with distinctive contemporary presence, New York creative, layered contemporary streetwear, moving through a downtown neighbourhood, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / New York Creative — Character Portrait,People / Lifestyle,"adult subject with memorable facial character and strong silhouette, New York creative, layered contemporary streetwear, moving through a downtown neighbourhood, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / English Country Walker — Young Adult Woman,People / Lifestyle,"adult woman in her twenties, confident and capable, English country walker, heritage outdoor layers and sturdy boots, following a misty rural footpath, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / English Country Walker — Young Adult Man,People / Lifestyle,"adult man in his twenties, confident and capable, English country walker, heritage outdoor layers and sturdy boots, following a misty rural footpath, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / English Country Walker — Mature Woman,People / Lifestyle,"mature adult woman, composed and experienced, English country walker, heritage outdoor layers and sturdy boots, following a misty rural footpath, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / English Country Walker — Mature Man,People / Lifestyle,"mature adult man, composed and experienced, English country walker, heritage outdoor layers and sturdy boots, following a misty rural footpath, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / English Country Walker — Older Woman,People / Lifestyle,"older adult woman, authoritative and characterful, English country walker, heritage outdoor layers and sturdy boots, following a misty rural footpath, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / English Country Walker — Older Man,People / Lifestyle,"older adult man, authoritative and characterful, English country walker, heritage outdoor layers and sturdy boots, following a misty rural footpath, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / English Country Walker — Elegant Woman,People / Lifestyle,"adult woman with polished elegant presence, English country walker, heritage outdoor layers and sturdy boots, following a misty rural footpath, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / English Country Walker — Rugged Man,People / Lifestyle,"adult man with rugged practical presence, English country walker, heritage outdoor layers and sturdy boots, following a misty rural footpath, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / English Country Walker — Androgynous Adult,People / Lifestyle,"androgynous adult with distinctive contemporary presence, English country walker, heritage outdoor layers and sturdy boots, following a misty rural footpath, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / English Country Walker — Character Portrait,People / Lifestyle,"adult subject with memorable facial character and strong silhouette, English country walker, heritage outdoor layers and sturdy boots, following a misty rural footpath, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / American Road-Trip Traveller — Young Adult Woman,People / Lifestyle,"adult woman in her twenties, confident and capable, American road-trip traveller, practical denim layers and travel bag, pausing at a classic highway stop, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / American Road-Trip Traveller — Young Adult Man,People / Lifestyle,"adult man in his twenties, confident and capable, American road-trip traveller, practical denim layers and travel bag, pausing at a classic highway stop, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / American Road-Trip Traveller — Mature Woman,People / Lifestyle,"mature adult woman, composed and experienced, American road-trip traveller, practical denim layers and travel bag, pausing at a classic highway stop, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / American Road-Trip Traveller — Mature Man,People / Lifestyle,"mature adult man, composed and experienced, American road-trip traveller, practical denim layers and travel bag, pausing at a classic highway stop, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / American Road-Trip Traveller — Older Woman,People / Lifestyle,"older adult woman, authoritative and characterful, American road-trip traveller, practical denim layers and travel bag, pausing at a classic highway stop, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / American Road-Trip Traveller — Older Man,People / Lifestyle,"older adult man, authoritative and characterful, American road-trip traveller, practical denim layers and travel bag, pausing at a classic highway stop, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / American Road-Trip Traveller — Elegant Woman,People / Lifestyle,"adult woman with polished elegant presence, American road-trip traveller, practical denim layers and travel bag, pausing at a classic highway stop, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / American Road-Trip Traveller — Rugged Man,People / Lifestyle,"adult man with rugged practical presence, American road-trip traveller, practical denim layers and travel bag, pausing at a classic highway stop, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / American Road-Trip Traveller — Androgynous Adult,People / Lifestyle,"androgynous adult with distinctive contemporary presence, American road-trip traveller, practical denim layers and travel bag, pausing at a classic highway stop, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / American Road-Trip Traveller — Character Portrait,People / Lifestyle,"adult subject with memorable facial character and strong silhouette, American road-trip traveller, practical denim layers and travel bag, pausing at a classic highway stop, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / Bookshop Owner — Young Adult Woman,People / Lifestyle,"adult woman in her twenties, confident and capable, bookshop owner, textured smart casual clothing, arranging a carefully curated display, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / Bookshop Owner — Young Adult Man,People / Lifestyle,"adult man in his twenties, confident and capable, bookshop owner, textured smart casual clothing, arranging a carefully curated display, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / Bookshop Owner — Mature Woman,People / Lifestyle,"mature adult woman, composed and experienced, bookshop owner, textured smart casual clothing, arranging a carefully curated display, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / Bookshop Owner — Mature Man,People / Lifestyle,"mature adult man, composed and experienced, bookshop owner, textured smart casual clothing, arranging a carefully curated display, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / Bookshop Owner — Older Woman,People / Lifestyle,"older adult woman, authoritative and characterful, bookshop owner, textured smart casual clothing, arranging a carefully curated display, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / Bookshop Owner — Older Man,People / Lifestyle,"older adult man, authoritative and characterful, bookshop owner, textured smart casual clothing, arranging a carefully curated display, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / Bookshop Owner — Elegant Woman,People / Lifestyle,"adult woman with polished elegant presence, bookshop owner, textured smart casual clothing, arranging a carefully curated display, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / Bookshop Owner — Rugged Man,People / Lifestyle,"adult man with rugged practical presence, bookshop owner, textured smart casual clothing, arranging a carefully curated display, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / Bookshop Owner — Androgynous Adult,People / Lifestyle,"androgynous adult with distinctive contemporary presence, bookshop owner, textured smart casual clothing, arranging a carefully curated display, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / Bookshop Owner — Character Portrait,People / Lifestyle,"adult subject with memorable facial character and strong silhouette, bookshop owner, textured smart casual clothing, arranging a carefully curated display, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / Record Collector — Young Adult Woman,People / Lifestyle,"adult woman in her twenties, confident and capable, record collector, vintage-inspired casual layers, searching through rare vinyl, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / Record Collector — Young Adult Man,People / Lifestyle,"adult man in his twenties, confident and capable, record collector, vintage-inspired casual layers, searching through rare vinyl, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / Record Collector — Mature Woman,People / Lifestyle,"mature adult woman, composed and experienced, record collector, vintage-inspired casual layers, searching through rare vinyl, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / Record Collector — Mature Man,People / Lifestyle,"mature adult man, composed and experienced, record collector, vintage-inspired casual layers, searching through rare vinyl, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / Record Collector — Older Woman,People / Lifestyle,"older adult woman, authoritative and characterful, record collector, vintage-inspired casual layers, searching through rare vinyl, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / Record Collector — Older Man,People / Lifestyle,"older adult man, authoritative and characterful, record collector, vintage-inspired casual layers, searching through rare vinyl, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / Record Collector — Elegant Woman,People / Lifestyle,"adult woman with polished elegant presence, record collector, vintage-inspired casual layers, searching through rare vinyl, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / Record Collector — Rugged Man,People / Lifestyle,"adult man with rugged practical presence, record collector, vintage-inspired casual layers, searching through rare vinyl, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / Record Collector — Androgynous Adult,People / Lifestyle,"androgynous adult with distinctive contemporary presence, record collector, vintage-inspired casual layers, searching through rare vinyl, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / Record Collector — Character Portrait,People / Lifestyle,"adult subject with memorable facial character and strong silhouette, record collector, vintage-inspired casual layers, searching through rare vinyl, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / Museum Visitor — Young Adult Woman,People / Lifestyle,"adult woman in her twenties, confident and capable, museum visitor, quiet refined clothing, studying a large gallery masterpiece, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / Museum Visitor — Young Adult Man,People / Lifestyle,"adult man in his twenties, confident and capable, museum visitor, quiet refined clothing, studying a large gallery masterpiece, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / Museum Visitor — Mature Woman,People / Lifestyle,"mature adult woman, composed and experienced, museum visitor, quiet refined clothing, studying a large gallery masterpiece, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / Museum Visitor — Mature Man,People / Lifestyle,"mature adult man, composed and experienced, museum visitor, quiet refined clothing, studying a large gallery masterpiece, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / Museum Visitor — Older Woman,People / Lifestyle,"older adult woman, authoritative and characterful, museum visitor, quiet refined clothing, studying a large gallery masterpiece, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
