name,category,prompt,negative_prompt
orc blacksmith — Ancient,Orcs,"an ancient orc blacksmith bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
goblin alchemist — Ancient,Goblins,"an ancient goblin alchemist bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
river fae — Ancient,Fae,"an ancient river fae bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
pearl merfolk noble — Ancient,Merfolk,"an ancient pearl merfolk noble bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
forest giant — Ancient,Giants,"an ancient forest giant bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
wandering wizard — Ancient,Wizards,"an ancient wandering wizard bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
astral witch — Ancient,Witches,"an ancient astral witch bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
thorn knight — Ancient,Knights,"an ancient thorn knight bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
crypt scholar — Ancient,Necromancers,"an ancient crypt scholar bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
vine-covered guardian armour — Ancient,Enchanted armour,"an ancient vine-covered guardian armour bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
ember salamander — Ancient,Magical creatures,"an ancient ember salamander bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
hippogriff — Ancient,Mythical beasts,"an ancient hippogriff bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
talking mirror — Ancient,Living objects,"an ancient talking mirror bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
walking forest wagon — Ancient,Fantasy vehicles,"an ancient walking forest wagon bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
clockwork owl companion — Ancient,Fantasy companions,"an ancient clockwork owl companion bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
moon dragon — Ancient,Dragons,"an ancient moon dragon bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
royal griffin — Ancient,Griffins,"an ancient royal griffin bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
verdant phoenix — Ancient,Phoenixes,"an ancient verdant phoenix bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
armoured unicorn — Ancient,Unicorns,"an ancient armoured unicorn bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
sea elf navigator — Ancient,Elves,"an ancient sea elf navigator bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
dwarf shield bearer — Ancient,Dwarves,"an ancient dwarf shield bearer bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
orc guardian — Ancient,Orcs,"an ancient orc guardian bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
goblin rider — Ancient,Goblins,"an ancient goblin rider bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
twilight fae — Ancient,Fae,"an ancient twilight fae bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
kelp merfolk healer — Ancient,Merfolk,"an ancient kelp merfolk healer bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
desert giant — Ancient,Giants,"an ancient desert giant bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
library wizard — Ancient,Wizards,"an ancient library wizard bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
desert witch — Ancient,Witches,"an ancient desert witch bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
crystal knight — Ancient,Knights,"an ancient crystal knight bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
undead summoner — Ancient,Necromancers,"an ancient undead summoner bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
floating ceremonial armour — Ancient,Enchanted armour,"an ancient floating ceremonial armour bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
moss-covered guardian beast — Ancient,Magical creatures,"an ancient moss-covered guardian beast bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
questing beast — Ancient,Mythical beasts,"an ancient questing beast bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
wandering teapot — Ancient,Living objects,"an ancient wandering teapot bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
moonlit sky gondola — Ancient,Fantasy vehicles,"an ancient moonlit sky gondola bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
miniature griffin companion — Ancient,Fantasy companions,"an ancient miniature griffin companion bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
sea dragon — Ancient,Dragons,"an ancient sea dragon bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
ancient mountain dragon — Elegant,Dragons,"an elegant ancient mountain dragon with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
golden griffin — Elegant,Griffins,"an elegant golden griffin with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
ember phoenix — Elegant,Phoenixes,"an elegant ember phoenix with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
silver unicorn — Elegant,Unicorns,"an elegant silver unicorn with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
wood elf ranger — Elegant,Elves,"an elegant wood elf ranger with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
dwarf runesmith — Elegant,Dwarves,"an elegant dwarf runesmith with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
orc chieftain — Elegant,Orcs,"an elegant orc chieftain with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
goblin tinkerer — Elegant,Goblins,"an elegant goblin tinkerer with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
flower fae — Elegant,Fae,"an elegant flower fae with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
coral merfolk guardian — Elegant,Merfolk,"an elegant coral merfolk guardian with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
stone giant — Elegant,Giants,"an elegant stone giant with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
star wizard — Elegant,Wizards,"an elegant star wizard with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
hedge witch — Elegant,Witches,"an elegant hedge witch with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
dragon knight — Elegant,Knights,"an elegant dragon knight with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
graveyard necromancer — Elegant,Necromancers,"an elegant graveyard necromancer with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
empty enchanted plate armour — Elegant,Enchanted armour,"an elegant empty enchanted plate armour with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
moon rabbit spirit — Elegant,Magical creatures,"an elegant moon rabbit spirit with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
chimera — Elegant,Mythical beasts,"an elegant chimera with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
living spellbook — Elegant,Living objects,"an elegant living spellbook with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
dragon-drawn carriage — Elegant,Fantasy vehicles,"an elegant dragon-drawn carriage with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
tiny shoulder dragon — Elegant,Fantasy companions,"an elegant tiny shoulder dragon with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
crystal-scaled dragon — Elegant,Dragons,"an elegant crystal-scaled dragon with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
snow griffin — Elegant,Griffins,"an elegant snow griffin with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
solar phoenix — Elegant,Phoenixes,"an elegant solar phoenix with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
forest unicorn — Elegant,Unicorns,"an elegant forest unicorn with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
high elf scholar — Elegant,Elves,"an elegant high elf scholar with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
dwarf mountain sentinel — Elegant,Dwarves,"an elegant dwarf mountain sentinel with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
orc scout — Elegant,Orcs,"an elegant orc scout with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
goblin merchant — Elegant,Goblins,"an elegant goblin merchant with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
mushroom fae — Elegant,Fae,"an elegant mushroom fae with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
deep-sea merfolk oracle — Elegant,Merfolk,"an elegant deep-sea merfolk oracle with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
cloud giant — Elegant,Giants,"an elegant cloud giant with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
weather wizard — Elegant,Wizards,"an elegant weather wizard with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
storm witch — Elegant,Witches,"an elegant storm witch with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
rune knight — Elegant,Knights,"an elegant rune knight with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
bone oracle — Elegant,Necromancers,"an elegant bone oracle with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
living crystal armour — Elegant,Enchanted armour,"an elegant living crystal armour with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
crystal stag — Elegant,Magical creatures,"an elegant crystal stag with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
manticore — Elegant,Mythical beasts,"an elegant manticore with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
walking lantern — Elegant,Living objects,"an elegant walking lantern with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
rune-powered airship — Elegant,Fantasy vehicles,"an elegant rune-powered airship with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
floating familiar orb — Elegant,Fantasy companions,"an elegant floating familiar orb with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
storm dragon — Elegant,Dragons,"an elegant storm dragon with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
storm griffin — Elegant,Griffins,"an elegant storm griffin with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
moonlit phoenix — Elegant,Phoenixes,"an elegant moonlit phoenix with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
celestial unicorn — Elegant,Unicorns,"an elegant celestial unicorn with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
moon elf guardian — Elegant,Elves,"an elegant moon elf guardian with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
dwarf explorer — Elegant,Dwarves,"an elegant dwarf explorer with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
orc shaman — Elegant,Orcs,"an elegant orc shaman with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
goblin cave guide — Elegant,Goblins,"an elegant goblin cave guide with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
winter fae — Elegant,Fae,"an elegant winter fae with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
river merfolk scout — Elegant,Merfolk,"an elegant river merfolk scout with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
frost giant — Elegant,Giants,"an elegant frost giant with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
rune wizard — Elegant,Wizards,"an elegant rune wizard with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
forest witch — Elegant,Witches,"an elegant forest witch with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
moon knight — Elegant,Knights,"an elegant moon knight with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
spectral necromancer — Elegant,Necromancers,"an elegant spectral necromancer with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
rune-bound armour — Elegant,Enchanted armour,"an elegant rune-bound armour with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
cloud fox — Elegant,Magical creatures,"an elegant cloud fox with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
basilisk — Elegant,Mythical beasts,"an elegant basilisk with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
enchanted clock — Elegant,Living objects,"an elegant enchanted clock with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
crystal sailing vessel — Elegant,Fantasy vehicles,"an elegant crystal sailing vessel with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
rune-marked wolf companion — Elegant,Fantasy companions,"an elegant rune-marked wolf companion with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
forest dragon — Elegant,Dragons,"an elegant forest dragon with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
forest griffin — Elegant,Griffins,"an elegant forest griffin with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
frost phoenix — Elegant,Phoenixes,"an elegant frost phoenix with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
desert unicorn — Elegant,Unicorns,"an elegant desert unicorn with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
desert elf scout — Elegant,Elves,"an elegant desert elf scout with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
dwarf engineer — Elegant,Dwarves,"an elegant dwarf engineer with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
orc blacksmith — Elegant,Orcs,"an elegant orc blacksmith with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
goblin alchemist — Elegant,Goblins,"an elegant goblin alchemist with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
river fae — Elegant,Fae,"an elegant river fae with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
pearl merfolk noble — Elegant,Merfolk,"an elegant pearl merfolk noble with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
forest giant — Elegant,Giants,"an elegant forest giant with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
wandering wizard — Elegant,Wizards,"an elegant wandering wizard with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
astral witch — Elegant,Witches,"an elegant astral witch with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
thorn knight — Elegant,Knights,"an elegant thorn knight with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
crypt scholar — Elegant,Necromancers,"an elegant crypt scholar with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
vine-covered guardian armour — Elegant,Enchanted armour,"an elegant vine-covered guardian armour with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
ember salamander — Elegant,Magical creatures,"an elegant ember salamander with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
hippogriff — Elegant,Mythical beasts,"an elegant hippogriff with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
talking mirror — Elegant,Living objects,"an elegant talking mirror with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
walking forest wagon — Elegant,Fantasy vehicles,"an elegant walking forest wagon with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
clockwork owl companion — Elegant,Fantasy companions,"an elegant clockwork owl companion with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
moon dragon — Elegant,Dragons,"an elegant moon dragon with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
royal griffin — Elegant,Griffins,"an elegant royal griffin with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
verdant phoenix — Elegant,Phoenixes,"an elegant verdant phoenix with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
armoured unicorn — Elegant,Unicorns,"an elegant armoured unicorn with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
sea elf navigator — Elegant,Elves,"an elegant sea elf navigator with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
dwarf shield bearer — Elegant,Dwarves,"an elegant dwarf shield bearer with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
orc guardian — Elegant,Orcs,"an elegant orc guardian with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
goblin rider — Elegant,Goblins,"an elegant goblin rider with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
twilight fae — Elegant,Fae,"an elegant twilight fae with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
kelp merfolk healer — Elegant,Merfolk,"an elegant kelp merfolk healer with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
desert giant — Elegant,Giants,"an elegant desert giant with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
library wizard — Elegant,Wizards,"an elegant library wizard with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
desert witch — Elegant,Witches,"an elegant desert witch with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
crystal knight — Elegant,Knights,"an elegant crystal knight with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
undead summoner — Elegant,Necromancers,"an elegant undead summoner with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
floating ceremonial armour — Elegant,Enchanted armour,"an elegant floating ceremonial armour with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
moss-covered guardian beast — Elegant,Magical creatures,"an elegant moss-covered guardian beast with refined fantasy craftsmanship, balanced detail and a memorable visual identity","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
