name,category,prompt,negative_prompt
Car / BMW M3 E30 — Three-Quarter Form,Cars / BMW M,"a BMW M3 E30 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Audi RS3 — Three-Quarter Form,Cars / Audi RS,"a Audi RS3 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Lotus Elise S1 — Three-Quarter Form,Cars / Lotus,"a Lotus Elise S1 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Aston Martin V8 Vantage — Three-Quarter Form,Cars / Aston Martin,"a Aston Martin V8 Vantage with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Koenigsegg CCR — Three-Quarter Form,Cars / Koenigsegg,"a Koenigsegg CCR with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Pagani Zonda F — Three-Quarter Form,Cars / Pagani,"a Pagani Zonda F with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Bugatti Veyron — Three-Quarter Form,Cars / Bugatti,"a Bugatti Veyron with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Ford Mustang Shelby GT500 — Three-Quarter Form,Cars / American muscle,"a Ford Mustang Shelby GT500 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Lancia Stratos HF — Three-Quarter Form,Cars / Rally homologation,"a Lancia Stratos HF with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Mercedes-Benz 300SL Gullwing — Three-Quarter Form,Cars / Classic European sports,"a Mercedes-Benz 300SL Gullwing with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Pininfarina Battista — Three-Quarter Form,Cars / Modern hypercars,"a Pininfarina Battista with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Nissan Skyline GT-R R34 — Three-Quarter Form,Cars / Nissan performance,"a Nissan Skyline GT-R R34 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Toyota Supra A70 — Three-Quarter Form,Cars / Toyota performance,"a Toyota Supra A70 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Mazda RX-7 FD3S — Three-Quarter Form,Cars / Mazda rotary and sports,"a Mazda RX-7 FD3S with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Honda NSX NC1 — Three-Quarter Form,Cars / Honda performance,"a Honda NSX NC1 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Mitsubishi Lancer Evolution III — Three-Quarter Form,Cars / Mitsubishi Evolution,"a Mitsubishi Lancer Evolution III with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Subaru Impreza WRX STI GR — Three-Quarter Form,Cars / Subaru STI,"a Subaru Impreza WRX STI GR with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Ferrari F50 — Three-Quarter Form,Cars / Ferrari,"a Ferrari F50 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Porsche 911 993 — Three-Quarter Form,Cars / Porsche 911,"a Porsche 911 993 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Porsche Cayman GT4 RS — Three-Quarter Form,Cars / Porsche sports,"a Porsche Cayman GT4 RS with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Lamborghini Diablo — Three-Quarter Form,Cars / Lamborghini,"a Lamborghini Diablo with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / McLaren 570S — Three-Quarter Form,Cars / McLaren,"a McLaren 570S with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Mercedes-AMG ONE — Three-Quarter Form,Cars / Mercedes-AMG,"a Mercedes-AMG ONE with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / BMW M3 E36 — Three-Quarter Form,Cars / BMW M,"a BMW M3 E36 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Audi RS4 B5 — Three-Quarter Form,Cars / Audi RS,"a Audi RS4 B5 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Lotus Exige Cup 430 — Three-Quarter Form,Cars / Lotus,"a Lotus Exige Cup 430 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Aston Martin DB9 — Three-Quarter Form,Cars / Aston Martin,"a Aston Martin DB9 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Koenigsegg CCX — Three-Quarter Form,Cars / Koenigsegg,"a Koenigsegg CCX with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Pagani Zonda Cinque — Three-Quarter Form,Cars / Pagani,"a Pagani Zonda Cinque with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Bugatti Chiron — Three-Quarter Form,Cars / Bugatti,"a Bugatti Chiron with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Chevrolet Camaro ZL1 — Three-Quarter Form,Cars / American muscle,"a Chevrolet Camaro ZL1 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Ford Escort RS Cosworth — Three-Quarter Form,Cars / Rally homologation,"a Ford Escort RS Cosworth with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / BMW 507 — Three-Quarter Form,Cars / Classic European sports,"a BMW 507 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Hennessey Venom F5 — Three-Quarter Form,Cars / Modern hypercars,"a Hennessey Venom F5 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Nissan GT-R R35 — Three-Quarter Form,Cars / Nissan performance,"a Nissan GT-R R35 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Toyota Supra A80 — Three-Quarter Form,Cars / Toyota performance,"a Toyota Supra A80 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Mazda RX-8 — Three-Quarter Form,Cars / Mazda rotary and sports,"a Mazda RX-8 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Honda S2000 AP1 — Three-Quarter Form,Cars / Honda performance,"a Honda S2000 AP1 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Mitsubishi Lancer Evolution IV — Three-Quarter Form,Cars / Mitsubishi Evolution,"a Mitsubishi Lancer Evolution IV with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Subaru WRX STI VA — Three-Quarter Form,Cars / Subaru STI,"a Subaru WRX STI VA with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Ferrari Testarossa — Three-Quarter Form,Cars / Ferrari,"a Ferrari Testarossa with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Porsche 911 996 — Three-Quarter Form,Cars / Porsche 911,"a Porsche 911 996 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Porsche 944 Turbo — Three-Quarter Form,Cars / Porsche sports,"a Porsche 944 Turbo with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Lamborghini Murcielago — Three-Quarter Form,Cars / Lamborghini,"a Lamborghini Murcielago with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / McLaren 600LT — Three-Quarter Form,Cars / McLaren,"a McLaren 600LT with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Mercedes-AMG C 63 S — Three-Quarter Form,Cars / Mercedes-AMG,"a Mercedes-AMG C 63 S with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / BMW M3 E46 — Three-Quarter Form,Cars / BMW M,"a BMW M3 E46 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Audi RS4 B7 — Three-Quarter Form,Cars / Audi RS,"a Audi RS4 B7 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Lotus Evora GT430 — Three-Quarter Form,Cars / Lotus,"a Lotus Evora GT430 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Aston Martin DBS Superleggera — Three-Quarter Form,Cars / Aston Martin,"a Aston Martin DBS Superleggera with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Koenigsegg Agera RS — Three-Quarter Form,Cars / Koenigsegg,"a Koenigsegg Agera RS with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Pagani Huayra — Three-Quarter Form,Cars / Pagani,"a Pagani Huayra with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Bugatti Chiron Super Sport — Three-Quarter Form,Cars / Bugatti,"a Bugatti Chiron Super Sport with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Chevrolet Camaro SS 1969 — Three-Quarter Form,Cars / American muscle,"a Chevrolet Camaro SS 1969 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Ford RS200 — Three-Quarter Form,Cars / Rally homologation,"a Ford RS200 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Alfa Romeo 33 Stradale — Three-Quarter Form,Cars / Classic European sports,"a Alfa Romeo 33 Stradale with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / SSC Tuatara — Three-Quarter Form,Cars / Modern hypercars,"a SSC Tuatara with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Nissan Silvia S13 — Three-Quarter Form,Cars / Nissan performance,"a Nissan Silvia S13 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Toyota GR Supra A90 — Three-Quarter Form,Cars / Toyota performance,"a Toyota GR Supra A90 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Mazda MX-5 NA — Three-Quarter Form,Cars / Mazda rotary and sports,"a Mazda MX-5 NA with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Honda S2000 AP2 — Three-Quarter Form,Cars / Honda performance,"a Honda S2000 AP2 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Mitsubishi Lancer Evolution V — Three-Quarter Form,Cars / Mitsubishi Evolution,"a Mitsubishi Lancer Evolution V with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Subaru WRX STI S209 — Three-Quarter Form,Cars / Subaru STI,"a Subaru WRX STI S209 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Ferrari Enzo — Three-Quarter Form,Cars / Ferrari,"a Ferrari Enzo with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Porsche 911 997 — Three-Quarter Form,Cars / Porsche 911,"a Porsche 911 997 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Porsche 928 GTS — Three-Quarter Form,Cars / Porsche sports,"a Porsche 928 GTS with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Lamborghini Gallardo — Three-Quarter Form,Cars / Lamborghini,"a Lamborghini Gallardo with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / McLaren 675LT — Three-Quarter Form,Cars / McLaren,"a McLaren 675LT with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Mercedes-AMG E 63 S — Three-Quarter Form,Cars / Mercedes-AMG,"a Mercedes-AMG E 63 S with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / BMW M3 E92 — Three-Quarter Form,Cars / BMW M,"a BMW M3 E92 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Audi RS6 C5 — Three-Quarter Form,Cars / Audi RS,"a Audi RS6 C5 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Lotus Emira — Three-Quarter Form,Cars / Lotus,"a Lotus Emira with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Aston Martin Vantage — Three-Quarter Form,Cars / Aston Martin,"a Aston Martin Vantage with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Koenigsegg One:1 — Three-Quarter Form,Cars / Koenigsegg,"a Koenigsegg One:1 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Pagani Huayra BC — Three-Quarter Form,Cars / Pagani,"a Pagani Huayra BC with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Bugatti Divo — Three-Quarter Form,Cars / Bugatti,"a Bugatti Divo with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Dodge Challenger R/T 1970 — Three-Quarter Form,Cars / American muscle,"a Dodge Challenger R/T 1970 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Peugeot 205 T16 — Three-Quarter Form,Cars / Rally homologation,"a Peugeot 205 T16 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / De Tomaso Pantera — Three-Quarter Form,Cars / Classic European sports,"a De Tomaso Pantera with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Gordon Murray T.50 — Three-Quarter Form,Cars / Modern hypercars,"a Gordon Murray T.50 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Nissan Silvia S14 — Three-Quarter Form,Cars / Nissan performance,"a Nissan Silvia S14 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Toyota 2000GT — Three-Quarter Form,Cars / Toyota performance,"a Toyota 2000GT with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Mazda MX-5 NB — Three-Quarter Form,Cars / Mazda rotary and sports,"a Mazda MX-5 NB with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Honda Integra Type R DC2 — Three-Quarter Form,Cars / Honda performance,"a Honda Integra Type R DC2 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Mitsubishi Lancer Evolution VI — Three-Quarter Form,Cars / Mitsubishi Evolution,"a Mitsubishi Lancer Evolution VI with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Subaru BRZ — Three-Quarter Form,Cars / Subaru STI,"a Subaru BRZ with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Ferrari 458 Italia — Three-Quarter Form,Cars / Ferrari,"a Ferrari 458 Italia with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Porsche 911 991 — Three-Quarter Form,Cars / Porsche 911,"a Porsche 911 991 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Porsche 959 — Three-Quarter Form,Cars / Porsche sports,"a Porsche 959 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Lamborghini Aventador — Three-Quarter Form,Cars / Lamborghini,"a Lamborghini Aventador with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / McLaren 720S — Three-Quarter Form,Cars / McLaren,"a McLaren 720S with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Mercedes-AMG SL 63 — Three-Quarter Form,Cars / Mercedes-AMG,"a Mercedes-AMG SL 63 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / BMW M3 G80 — Three-Quarter Form,Cars / BMW M,"a BMW M3 G80 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Audi RS6 C8 — Three-Quarter Form,Cars / Audi RS,"a Audi RS6 C8 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Lotus Evija — Three-Quarter Form,Cars / Lotus,"a Lotus Evija with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Aston Martin Valkyrie — Three-Quarter Form,Cars / Aston Martin,"a Aston Martin Valkyrie with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Koenigsegg Regera — Three-Quarter Form,Cars / Koenigsegg,"a Koenigsegg Regera with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Pagani Utopia — Three-Quarter Form,Cars / Pagani,"a Pagani Utopia with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Bugatti Bolide — Three-Quarter Form,Cars / Bugatti,"a Bugatti Bolide with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Dodge Challenger SRT Demon 170 — Three-Quarter Form,Cars / American muscle,"a Dodge Challenger SRT Demon 170 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Renault 5 Turbo — Three-Quarter Form,Cars / Rally homologation,"a Renault 5 Turbo with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Maserati Bora — Three-Quarter Form,Cars / Classic European sports,"a Maserati Bora with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Czinger 21C — Three-Quarter Form,Cars / Modern hypercars,"a Czinger 21C with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Nissan Silvia S15 — Three-Quarter Form,Cars / Nissan performance,"a Nissan Silvia S15 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Toyota AE86 Sprinter Trueno — Three-Quarter Form,Cars / Toyota performance,"a Toyota AE86 Sprinter Trueno with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Mazda MX-5 NC — Three-Quarter Form,Cars / Mazda rotary and sports,"a Mazda MX-5 NC with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Honda Integra Type R DC5 — Three-Quarter Form,Cars / Honda performance,"a Honda Integra Type R DC5 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Mitsubishi Lancer Evolution VII — Three-Quarter Form,Cars / Mitsubishi Evolution,"a Mitsubishi Lancer Evolution VII with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Ferrari 488 Pista — Three-Quarter Form,Cars / Ferrari,"a Ferrari 488 Pista with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Porsche 911 992 — Three-Quarter Form,Cars / Porsche 911,"a Porsche 911 992 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Porsche 356 Speedster — Three-Quarter Form,Cars / Porsche sports,"a Porsche 356 Speedster with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Lamborghini Huracan — Three-Quarter Form,Cars / Lamborghini,"a Lamborghini Huracan with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / McLaren 765LT — Three-Quarter Form,Cars / McLaren,"a McLaren 765LT with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Mercedes-Benz SLS AMG — Three-Quarter Form,Cars / Mercedes-AMG,"a Mercedes-Benz SLS AMG with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / BMW M4 G82 — Three-Quarter Form,Cars / BMW M,"a BMW M4 G82 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Audi RS7 — Three-Quarter Form,Cars / Audi RS,"a Audi RS7 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Aston Martin Valhalla — Three-Quarter Form,Cars / Aston Martin,"a Aston Martin Valhalla with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Koenigsegg Jesko — Three-Quarter Form,Cars / Koenigsegg,"a Koenigsegg Jesko with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Bugatti Tourbillon — Three-Quarter Form,Cars / Bugatti,"a Bugatti Tourbillon with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Dodge Charger R/T 1969 — Three-Quarter Form,Cars / American muscle,"a Dodge Charger R/T 1969 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Audi Quattro — Three-Quarter Form,Cars / Rally homologation,"a Audi Quattro with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
