name,category,prompt,negative_prompt
Horror / Modern / Subway Tunnel Crawler — Cinematic Entrance,Horror / Modern,"a subway tunnel crawler, emerging into controlled cinematic light with suspenseful staging, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Subway Tunnel Crawler — Close Portrait,Horror / Modern,"a subway tunnel crawler, intense close character portrait with unsettling facial detail, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Subway Tunnel Crawler — Full Body,Horror / Modern,"a subway tunnel crawler, full-body design showing coherent anatomy, costume and scale, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Subway Tunnel Crawler — Environmental,Horror / Modern,"a subway tunnel crawler, integrated naturally into a richly detailed haunted environment, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Subway Tunnel Crawler — Practical Effects,Horror / Modern,"a subway tunnel crawler, convincing practical-effects texture, material realism and restrained gore-free menace, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Rotting Carnival Ringmaster — Clear Identity,Horror / Modern,"a rotting carnival ringmaster, clearly recognisable central horror subject with readable silhouette, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Rotting Carnival Ringmaster — Cinematic Entrance,Horror / Modern,"a rotting carnival ringmaster, emerging into controlled cinematic light with suspenseful staging, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Rotting Carnival Ringmaster — Close Portrait,Horror / Modern,"a rotting carnival ringmaster, intense close character portrait with unsettling facial detail, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Rotting Carnival Ringmaster — Full Body,Horror / Modern,"a rotting carnival ringmaster, full-body design showing coherent anatomy, costume and scale, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Rotting Carnival Ringmaster — Environmental,Horror / Modern,"a rotting carnival ringmaster, integrated naturally into a richly detailed haunted environment, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Rotting Carnival Ringmaster — Practical Effects,Horror / Modern,"a rotting carnival ringmaster, convincing practical-effects texture, material realism and restrained gore-free menace, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Fog-Bound Cemetery Revenant — Clear Identity,Horror / Modern,"a fog-bound cemetery revenant, clearly recognisable central horror subject with readable silhouette, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Fog-Bound Cemetery Revenant — Cinematic Entrance,Horror / Modern,"a fog-bound cemetery revenant, emerging into controlled cinematic light with suspenseful staging, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Fog-Bound Cemetery Revenant — Close Portrait,Horror / Modern,"a fog-bound cemetery revenant, intense close character portrait with unsettling facial detail, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Fog-Bound Cemetery Revenant — Full Body,Horror / Modern,"a fog-bound cemetery revenant, full-body design showing coherent anatomy, costume and scale, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Fog-Bound Cemetery Revenant — Environmental,Horror / Modern,"a fog-bound cemetery revenant, integrated naturally into a richly detailed haunted environment, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Fog-Bound Cemetery Revenant — Practical Effects,Horror / Modern,"a fog-bound cemetery revenant, convincing practical-effects texture, material realism and restrained gore-free menace, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Mirror-Bound Doppelganger — Clear Identity,Horror / Modern,"a mirror-bound doppelganger, clearly recognisable central horror subject with readable silhouette, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Mirror-Bound Doppelganger — Cinematic Entrance,Horror / Modern,"a mirror-bound doppelganger, emerging into controlled cinematic light with suspenseful staging, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Mirror-Bound Doppelganger — Close Portrait,Horror / Modern,"a mirror-bound doppelganger, intense close character portrait with unsettling facial detail, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Mirror-Bound Doppelganger — Full Body,Horror / Modern,"a mirror-bound doppelganger, full-body design showing coherent anatomy, costume and scale, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Mirror-Bound Doppelganger — Environmental,Horror / Modern,"a mirror-bound doppelganger, integrated naturally into a richly detailed haunted environment, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Mirror-Bound Doppelganger — Practical Effects,Horror / Modern,"a mirror-bound doppelganger, convincing practical-effects texture, material realism and restrained gore-free menace, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Attic Whispering Ghost — Clear Identity,Horror / Modern,"a attic whispering ghost, clearly recognisable central horror subject with readable silhouette, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Attic Whispering Ghost — Cinematic Entrance,Horror / Modern,"a attic whispering ghost, emerging into controlled cinematic light with suspenseful staging, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Attic Whispering Ghost — Close Portrait,Horror / Modern,"a attic whispering ghost, intense close character portrait with unsettling facial detail, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Attic Whispering Ghost — Full Body,Horror / Modern,"a attic whispering ghost, full-body design showing coherent anatomy, costume and scale, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Attic Whispering Ghost — Environmental,Horror / Modern,"a attic whispering ghost, integrated naturally into a richly detailed haunted environment, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Attic Whispering Ghost — Practical Effects,Horror / Modern,"a attic whispering ghost, convincing practical-effects texture, material realism and restrained gore-free menace, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Marshland Bone Witch — Clear Identity,Horror / Modern,"a marshland bone witch, clearly recognisable central horror subject with readable silhouette, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Marshland Bone Witch — Cinematic Entrance,Horror / Modern,"a marshland bone witch, emerging into controlled cinematic light with suspenseful staging, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Marshland Bone Witch — Close Portrait,Horror / Modern,"a marshland bone witch, intense close character portrait with unsettling facial detail, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Marshland Bone Witch — Full Body,Horror / Modern,"a marshland bone witch, full-body design showing coherent anatomy, costume and scale, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Marshland Bone Witch — Environmental,Horror / Modern,"a marshland bone witch, integrated naturally into a richly detailed haunted environment, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Marshland Bone Witch — Practical Effects,Horror / Modern,"a marshland bone witch, convincing practical-effects texture, material realism and restrained gore-free menace, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Faceless Corridor Stalker — Clear Identity,Horror / Modern,"a faceless corridor stalker, clearly recognisable central horror subject with readable silhouette, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Faceless Corridor Stalker — Cinematic Entrance,Horror / Modern,"a faceless corridor stalker, emerging into controlled cinematic light with suspenseful staging, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Faceless Corridor Stalker — Close Portrait,Horror / Modern,"a faceless corridor stalker, intense close character portrait with unsettling facial detail, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Faceless Corridor Stalker — Full Body,Horror / Modern,"a faceless corridor stalker, full-body design showing coherent anatomy, costume and scale, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Faceless Corridor Stalker — Environmental,Horror / Modern,"a faceless corridor stalker, integrated naturally into a richly detailed haunted environment, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Faceless Corridor Stalker — Practical Effects,Horror / Modern,"a faceless corridor stalker, convincing practical-effects texture, material realism and restrained gore-free menace, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Moth-Covered Oracle — Clear Identity,Horror / Modern,"a moth-covered oracle, clearly recognisable central horror subject with readable silhouette, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Moth-Covered Oracle — Cinematic Entrance,Horror / Modern,"a moth-covered oracle, emerging into controlled cinematic light with suspenseful staging, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Moth-Covered Oracle — Close Portrait,Horror / Modern,"a moth-covered oracle, intense close character portrait with unsettling facial detail, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Moth-Covered Oracle — Full Body,Horror / Modern,"a moth-covered oracle, full-body design showing coherent anatomy, costume and scale, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Moth-Covered Oracle — Environmental,Horror / Modern,"a moth-covered oracle, integrated naturally into a richly detailed haunted environment, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Moth-Covered Oracle — Practical Effects,Horror / Modern,"a moth-covered oracle, convincing practical-effects texture, material realism and restrained gore-free menace, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Porcelain Doll Swarm — Clear Identity,Horror / Modern,"a porcelain doll swarm, clearly recognisable central horror subject with readable silhouette, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Porcelain Doll Swarm — Cinematic Entrance,Horror / Modern,"a porcelain doll swarm, emerging into controlled cinematic light with suspenseful staging, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Porcelain Doll Swarm — Close Portrait,Horror / Modern,"a porcelain doll swarm, intense close character portrait with unsettling facial detail, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Porcelain Doll Swarm — Full Body,Horror / Modern,"a porcelain doll swarm, full-body design showing coherent anatomy, costume and scale, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Porcelain Doll Swarm — Environmental,Horror / Modern,"a porcelain doll swarm, integrated naturally into a richly detailed haunted environment, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Porcelain Doll Swarm — Practical Effects,Horror / Modern,"a porcelain doll swarm, convincing practical-effects texture, material realism and restrained gore-free menace, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Black-Eyed Roadside Child — Clear Identity,Horror / Modern,"a black-eyed roadside child, clearly recognisable central horror subject with readable silhouette, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Black-Eyed Roadside Child — Cinematic Entrance,Horror / Modern,"a black-eyed roadside child, emerging into controlled cinematic light with suspenseful staging, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Black-Eyed Roadside Child — Close Portrait,Horror / Modern,"a black-eyed roadside child, intense close character portrait with unsettling facial detail, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Black-Eyed Roadside Child — Full Body,Horror / Modern,"a black-eyed roadside child, full-body design showing coherent anatomy, costume and scale, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Black-Eyed Roadside Child — Environmental,Horror / Modern,"a black-eyed roadside child, integrated naturally into a richly detailed haunted environment, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Black-Eyed Roadside Child — Practical Effects,Horror / Modern,"a black-eyed roadside child, convincing practical-effects texture, material realism and restrained gore-free menace, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Flooded Basement Creature — Clear Identity,Horror / Modern,"a flooded basement creature, clearly recognisable central horror subject with readable silhouette, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Flooded Basement Creature — Cinematic Entrance,Horror / Modern,"a flooded basement creature, emerging into controlled cinematic light with suspenseful staging, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Flooded Basement Creature — Close Portrait,Horror / Modern,"a flooded basement creature, intense close character portrait with unsettling facial detail, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Flooded Basement Creature — Full Body,Horror / Modern,"a flooded basement creature, full-body design showing coherent anatomy, costume and scale, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Flooded Basement Creature — Environmental,Horror / Modern,"a flooded basement creature, integrated naturally into a richly detailed haunted environment, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Flooded Basement Creature — Practical Effects,Horror / Modern,"a flooded basement creature, convincing practical-effects texture, material realism and restrained gore-free menace, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Winter Forest Wendigo — Clear Identity,Horror / Modern,"a winter forest wendigo, clearly recognisable central horror subject with readable silhouette, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Winter Forest Wendigo — Cinematic Entrance,Horror / Modern,"a winter forest wendigo, emerging into controlled cinematic light with suspenseful staging, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Winter Forest Wendigo — Close Portrait,Horror / Modern,"a winter forest wendigo, intense close character portrait with unsettling facial detail, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Winter Forest Wendigo — Full Body,Horror / Modern,"a winter forest wendigo, full-body design showing coherent anatomy, costume and scale, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Winter Forest Wendigo — Environmental,Horror / Modern,"a winter forest wendigo, integrated naturally into a richly detailed haunted environment, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Winter Forest Wendigo — Practical Effects,Horror / Modern,"a winter forest wendigo, convincing practical-effects texture, material realism and restrained gore-free menace, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Derelict Motel Spectre — Clear Identity,Horror / Modern,"a derelict motel spectre, clearly recognisable central horror subject with readable silhouette, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Derelict Motel Spectre — Cinematic Entrance,Horror / Modern,"a derelict motel spectre, emerging into controlled cinematic light with suspenseful staging, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Derelict Motel Spectre — Close Portrait,Horror / Modern,"a derelict motel spectre, intense close character portrait with unsettling facial detail, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Derelict Motel Spectre — Full Body,Horror / Modern,"a derelict motel spectre, full-body design showing coherent anatomy, costume and scale, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Derelict Motel Spectre — Environmental,Horror / Modern,"a derelict motel spectre, integrated naturally into a richly detailed haunted environment, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Derelict Motel Spectre — Practical Effects,Horror / Modern,"a derelict motel spectre, convincing practical-effects texture, material realism and restrained gore-free menace, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Burned Chapel Nun — Clear Identity,Horror / Modern,"a burned chapel nun, clearly recognisable central horror subject with readable silhouette, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Burned Chapel Nun — Cinematic Entrance,Horror / Modern,"a burned chapel nun, emerging into controlled cinematic light with suspenseful staging, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Burned Chapel Nun — Close Portrait,Horror / Modern,"a burned chapel nun, intense close character portrait with unsettling facial detail, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Burned Chapel Nun — Full Body,Horror / Modern,"a burned chapel nun, full-body design showing coherent anatomy, costume and scale, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Burned Chapel Nun — Environmental,Horror / Modern,"a burned chapel nun, integrated naturally into a richly detailed haunted environment, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Burned Chapel Nun — Practical Effects,Horror / Modern,"a burned chapel nun, convincing practical-effects texture, material realism and restrained gore-free menace, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Sewer-Dwelling Mimic — Clear Identity,Horror / Modern,"a sewer-dwelling mimic, clearly recognisable central horror subject with readable silhouette, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Sewer-Dwelling Mimic — Cinematic Entrance,Horror / Modern,"a sewer-dwelling mimic, emerging into controlled cinematic light with suspenseful staging, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Sewer-Dwelling Mimic — Close Portrait,Horror / Modern,"a sewer-dwelling mimic, intense close character portrait with unsettling facial detail, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Sewer-Dwelling Mimic — Full Body,Horror / Modern,"a sewer-dwelling mimic, full-body design showing coherent anatomy, costume and scale, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Sewer-Dwelling Mimic — Environmental,Horror / Modern,"a sewer-dwelling mimic, integrated naturally into a richly detailed haunted environment, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Sewer-Dwelling Mimic — Practical Effects,Horror / Modern,"a sewer-dwelling mimic, convincing practical-effects texture, material realism and restrained gore-free menace, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Storm Cellar Shapeshifter — Clear Identity,Horror / Modern,"a storm cellar shapeshifter, clearly recognisable central horror subject with readable silhouette, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Storm Cellar Shapeshifter — Cinematic Entrance,Horror / Modern,"a storm cellar shapeshifter, emerging into controlled cinematic light with suspenseful staging, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Storm Cellar Shapeshifter — Close Portrait,Horror / Modern,"a storm cellar shapeshifter, intense close character portrait with unsettling facial detail, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Storm Cellar Shapeshifter — Full Body,Horror / Modern,"a storm cellar shapeshifter, full-body design showing coherent anatomy, costume and scale, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
